Iteration	Posterior	Likelihood	Prior	alpha_morpho	clock_morpho	diversification	extinction_rate	num_samp_anc	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	turnover
9430	-7485.893	-7107.415	-378.4778	2.402045	0.1876177	0.7230649	0.1686761	21	4.57782	0.3141083	0.336969	0.691928	1.07742	1.89368	0.891741	1.92369	0.155967	0.0971605	2.30753	1.36496	0.756937	2.00995	0.551728	1.02926	0.0715035	0.50058	0.739701	1.75416	2.29363	1.53557	0.981709	1.59549	0.26986	1.87045	1.66958	0.295741	0.198209	0.805806	0.225152	0.1891537
9440	-7480.432	-7099.149	-381.2832	2.472049	0.1897792	0.7376513	0.1220901	21	4.64153	0.2645767	0.343791	0.697356	1.0783	1.88055	0.8597414	2.00202	0.155967	0.0971605	2.38461	1.36496	0.46824	1.97332	0.646529	1.02776	0.101555	0.433642	0.671251	1.75416	2.29363	1.53557	0.852401	1.60112	0.26986	1.93522	1.71531	0.267413	0.14129	0.805806	0.225152	0.1420079
9450	-7495.353	-7111.943	-383.4098	2.252733	0.1932804	0.6239748	0.184523	21	4.794922	0.3310178	0.321686	0.679453	1.07519	1.92367	0.8084978	2.00202	0.10305	0.0971605	2.38461	1.36496	0.46824	1.93204	0.482407	1.02776	0.101555	0.453074	0.671251	1.75416	2.29363	1.38983	0.985752	1.60112	0.26986	1.98599	1.67675	0.206499	0.14129	0.81281	0.225152	0.2282294
9460	-7488.903	-7103.237	-385.6656	2.703753	0.1804809	0.6405323	0.07372439	21	4.955984	0.1859694	0.364961	0.713684	1.0806	1.84075	0.7142567	1.88124	0.229731	0.0971605	2.38461	1.36496	0.46824	1.94805	0.58699	1.15309	0.101555	0.500542	0.671251	1.89702	2.29363	1.38983	0.964625	1.71052	0.351636	1.98599	1.67675	0.206499	0.14129	0.81281	0.192096	0.1032183
9470	-7484.852	-7102.327	-382.5254	2.016982	0.2023594	0.6720839	0.0590954	21	4.998601	0.31565	0.295293	0.656807	1.07041	1.97749	0.7311793	1.88124	0.229731	0.0971605	2.38461	1.36496	0.46824	1.89099	0.58699	0.833849	0.101555	0.823823	0.671251	1.89702	2.29363	1.62204	0.886135	1.76322	0.351636	2.03831	1.67675	0.228909	0.14129	0.549045	0.192096	0.08082205
9480	-7476.37	-7093.502	-382.868	2.258613	0.1773422	0.7222875	0.07790406	21	4.990934	0.2583429	0.322307	0.679969	1.07529	1.92243	0.8001915	1.88124	0.310519	0.0971605	2.38461	1.46964	0.519463	1.9562	0.58699	0.833849	0.101555	0.823823	0.759851	1.82117	2.29363	1.62204	1.14668	1.76322	0.351636	2.03831	1.67675	0.228909	0.175742	0.589037	0.192096	0.09735677
9490	-7481.422	-7098.065	-383.3576	2.31943	0.188006	0.7787746	0.1981261	20	4.698414	0.2258198	0.32864	0.685184	1.07626	1.90992	0.9769007	1.46044	0.216543	0.0443818	2.38461	1.55957	0.264617	1.9962	0.58699	0.833849	0.152122	0.823823	0.617185	1.82117	2.29363	1.62204	1.14668	1.76322	0.351636	2.03831	1.54892	0.228909	0.134903	0.589037	0.192096	0.2028109
9500	-7492.629	-7109.243	-383.3859	2.36573	0.1883456	0.8163954	0.1575581	20	4.912489	0.200009	0.333346	0.68901	1.07693	1.90071	0.9739535	1.75107	0.23737	0.0443818	2.38461	1.55957	0.264617	1.67316	0.287725	0.847944	0.152122	0.823823	0.617185	1.69495	2.01533	1.62204	1.14668	1.76322	0.351636	2.10748	1.54892	0.149145	0.134903	0.589037	0.192096	0.1617717
9510	-7483.798	-7105.51	-378.2873	2.555904	0.1872708	0.7807473	0.1932061	21	4.31655	0.2951119	0.351693	0.703541	1.07924	1.86553	0.9739535	1.75107	0.23737	0.0977573	2.44747	1.30678	0.201404	1.67316	0.287725	1.35739	0.110842	0.848783	0.617185	1.68217	2.01533	1.62204	1.20625	1.74926	0.351636	2.10748	1.54892	0.154453	0.0970419	0.589037	0.315634	0.1983731
9520	-7485.246	-7109.878	-375.3673	2.528477	0.2051284	0.7113025	0.2459959	20	4.045304	0.2971583	0.34914	0.701554	1.07894	1.87036	0.9572984	1.75107	0.18175	0.0977573	2.46041	1.37836	0.465998	1.65709	0.287725	1.35739	0.116283	0.833693	0.617185	1.72465	2.01533	1.62204	1.20625	1.74926	0.324438	2.04761	1.43608	0.28094	0.0970419	0.589037	0.216183	0.2569689
9530	-7483.871	-7100.812	-383.0583	2.926432	0.195449	0.5045812	0.4144072	19	4.780141	0.3497054	0.383489	0.727372	1.08213	1.80701	0.9189884	1.54353	0.170748	0.0977573	2.46041	1.37836	0.465998	1.79952	0.344967	1.35739	0.118834	0.828443	0.617185	1.67862	2.01533	1.37375	1.14244	1.74926	0.324438	2.04761	1.43608	0.28094	0.169627	0.568239	0.216183	0.4509385
9540	-7484.188	-7108.853	-375.3348	2.683247	0.2160466	0.7594265	0.159562	21	4.781679	0.3227055	0.363169	0.712331	1.08043	1.84407	0.9189884	1.84151	0.170748	0.0234749	2.46041	1.37836	0.465998	1.79952	0.439289	1.35739	0.163439	0.817169	0.766885	1.60121	2.0194	1.13237	1.17662	1.74926	0.324438	2.04761	1.43608	0.28094	0.111675	0.732017	0.216183	0.1736278
9550	-7483.023	-7109.137	-373.8864	2.046002	0.212511	0.6557941	0.1854603	20	4.709587	0.3034824	0.298705	0.659818	1.0711	1.97038	0.8412544	1.46259	0.233537	0.0234749	1.79345	1.37836	0.509616	1.79952	0.439289	1.35739	0.163439	0.798818	0.766885	1.39317	2.0194	1.08489	1.17662	1.74926	0.324438	2.04761	1.56299	0.203889	0.104121	0.684667	0.216183	0.2204569
9560	-7474.298	-7099.041	-375.2571	2.550535	0.1935599	0.5363973	0.3962624	20	4.213225	0.3055778	0.351196	0.703155	1.07918	1.86647	0.9326597	1.77045	0.142074	0.0234749	1.79345	1.37836	0.509616	1.82268	0.593365	1.23816	0.171947	0.67825	0.816415	1.37548	2.0194	1.51013	1.15938	1.70601	0.324438	2.04761	1.56299	0.262269	0.0971414	0.684667	0.216183	0.4248735
9570	-7480.024	-7102.567	-377.4574	2.375582	0.1970815	0.5850012	0.3846454	19	4.386569	0.2735701	0.334334	0.689809	1.07707	1.89879	0.9696465	1.46288	0.0366059	0.0234749	1.69628	1.43829	0.509616	1.8298	0.593365	0.939285	0.0751395	0.67825	0.650593	1.39205	2.0194	1.32743	1.15938	1.70601	0.324438	1.97032	1.56299	0.262269	0.0971414	0.684667	0.216183	0.3966862
9580	-7480.232	-7104.432	-375.8006	2.323261	0.206763	0.7266294	0.2774876	20	4.325179	0.3071221	0.329033	0.685506	1.07631	1.90915	1.004117	1.46288	0.276187	0.0234749	1.25511	1.43829	0.523526	1.71152	0.411767	0.939285	0.163762	0.583205	0.650593	1.69716	2.0194	1.54924	1.10915	1.79018	0.324438	1.96164	1.56299	0.264349	0.180857	0.684667	0.216183	0.2763499
9590	-7471.455	-7097.01	-374.445	2.321893	0.2176063	0.6964399	0.2873881	19	4.101238	0.3018448	0.328893	0.685391	1.07629	1.90942	0.983828	1.46288	0.165065	0.0214627	1.08665	1.43829	0.523526	1.79337	0.442938	0.939285	0.163762	0.67998	0.650593	1.69716	2.22877	1.54924	1.607	1.72969	0.324438	1.96164	1.55391	0.264349	0.180857	0.69052	0.216183	0.2921121
9600	-7470.424	-7095.758	-374.6665	2.324391	0.2229908	0.7208358	0.2074051	20	3.991144	0.3437645	0.329149	0.6856	1.07633	1.90892	0.9282409	1.46288	0.236868	0.0214627	1.08665	1.43829	0.523526	1.75872	0.442938	0.939285	0.0391406	0.712841	0.706219	1.69716	2.22877	1.24859	1.1038	1.67327	0.324438	1.98962	1.55391	0.264349	0.180857	0.69052	0.216183	0.2234389
9610	-7482.966	-7106.576	-376.3894	2.286672	0.2248243	0.5419958	0.2406702	19	3.870194	0.4115523	0.325251	0.682403	1.07575	1.9166	0.7826661	1.42829	0.0901689	0.0214627	1.60983	1.43829	0.523526	1.87919	0.613879	0.930576	0.0670046	0.575332	0.706219	1.59726	1.99808	1.24859	1.11781	1.69977	0.284219	2.11014	1.55391	0.247572	0.153464	0.734432	0.0423175	0.3075005
9620	-7480.162	-7105.323	-374.8384	2.233519	0.1980875	0.9053399	0.1853653	20	4.052396	0.3657879	0.319642	0.677751	1.07487	1.92774	1.090705	1.42829	0.133547	0.0214627	1.60983	1.43829	0.523526	1.87052	0.510139	0.930576	0.0670046	0.461759	0.706219	1.59713	2.09736	1.82704	1.11781	1.69977	0.284219	1.99666	1.55391	0.247572	0.152005	0.734432	0.0423175	0.1699499
9630	-7474.225	-7099.128	-375.0977	2.249362	0.2294015	0.5963465	0.2427045	20	3.870065	0.3912703	0.321329	0.679156	1.07514	1.92438	0.839051	1.47931	0.0585388	0.0214627	1.31765	1.43829	0.154243	1.84964	0.510139	0.930576	0.0693832	0.461759	0.647179	1.5118	2.09736	1.82704	1.11781	1.67053	0.284219	1.9389	1.55391	0.167762	0.210104	0.734432	0.204188	0.2892607
9640	-7479.643	-7101.476	-378.167	2.164756	0.2113814	0.5652899	0.3203275	19	3.983161	0.3219512	0.312179	0.671463	1.07361	1.94274	0.8856174	1.47931	0.232284	0.0214627	1.31765	1.43829	0.148961	1.84964	0.45032	0.930576	0.0693832	0.461759	0.647179	1.62954	1.96053	1.82704	1.11781	1.70515	0.271422	1.89493	1.55391	0.258276	0.21462	0.647333	0.203678	0.3616996
9650	-7483.715	-7108.585	-375.1296	2.42134	0.2058825	0.6113828	0.28962	21	4.104026	0.3953321	0.33887	0.693449	1.07768	1.89	0.9010028	2.19914	0.232284	0.0214627	1.3716	1.36618	0.148961	1.85356	0.445221	0.930576	0.0693832	0.526423	0.647179	1.59011	1.96053	1.78448	1.11781	1.70515	0.271422	1.89493	1.55391	0.258276	0.15564	0.838306	0.106331	0.3214418
9660	-7473.27	-7097.927	-375.3424	2.244374	0.2158406	0.7452078	0.1816378	20	3.933176	0.3333963	0.320799	0.678715	1.07505	1.92543	0.9268456	1.46977	0.159234	0.0214627	0.91938	1.36618	0.283024	1.85212	0.445221	0.908815	0.138311	0.526423	0.552452	1.6202	1.69828	1.49896	1.11781	1.70515	0.271422	1.93459	1.55391	0.258276	0.093714	0.838306	0.106331	0.1959741
9670	-7479.904	-7104.464	-375.4409	2.276673	0.2088785	0.6709375	0.09379372	21	4.616226	0.4058086	0.324206	0.681541	1.07559	1.91866	0.7647313	1.81633	0.210597	0.0214627	0.91938	1.41705	0.69938	1.78353	0.445221	0.908815	0.112553	0.554897	0.552452	1.6202	1.69828	1.49896	1.34445	1.70515	0.271422	1.93459	1.55391	0.133979	0.131891	0.838306	0.106331	0.1226493
9680	-7480.807	-7101.544	-379.2625	2.076427	0.1971231	0.5810593	0.2830079	21	4.84013	0.2012961	0.30223	0.662902	1.07179	1.96308	0.8640672	2.04839	0.0901364	0.0214627	0.91938	1.41705	0.461676	1.78353	0.445221	0.908815	0.0422587	0.554897	0.552452	1.7228	1.69828	1.49896	1.10396	1.70515	0.271422	1.86316	1.4583	0.133979	0.131891	0.82085	0.117846	0.32753
9690	-7472.902	-7094.718	-378.1838	2.439793	0.2105452	0.6697853	0.2126156	20	4.330961	0.1807294	0.340673	0.694886	1.07791	1.88653	0.8824009	2.04839	0.130962	0.0214627	0.91938	1.41705	0.357049	1.78353	0.531399	0.908815	0.0942982	0.554897	0.623806	1.7228	1.81922	1.41947	1.22947	1.70515	0.271422	1.86316	1.61483	0.169847	0.131891	0.82085	0.117846	0.2409513
9700	-7477.453	-7103.112	-374.3409	2.339497	0.2232414	1.094747	0.1681648	21	4.077234	0.2726863	0.330692	0.686857	1.07655	1.9059	1.262912	2.04839	0.106184	0.0214627	0.942601	1.4863	0.904317	1.813	0.535128	0.933501	0.0519498	0.554897	0.623806	1.55431	1.81922	1.41947	0.981036	1.70515	0.271422	1.86316	1.61483	0.169847	0.130254	0.921534	0.13803	0.1331564
9710	-7480.359	-7109.365	-370.994	2.846235	0.2487579	0.8363993	0.1624088	21	4.425427	0.4402921	0.377005	0.722643	1.08164	1.81871	0.998808	1.88644	0.218332	0.0214627	0.942601	1.31897	0.263499	1.76737	0.535128	0.933501	0.0457462	0.554897	0.623806	1.5967	1.81922	1.41947	1.06855	1.65562	0.231342	1.86316	1.61483	0.169847	0.130254	0.921534	0.13803	0.1626026
9720	-7487.328	-7115.88	-371.4482	2.291353	0.2224535	0.8275102	0.1186171	21	4.930827	0.2576799	0.325738	0.682804	1.07582	1.91563	0.9461272	1.88644	0.0899453	0.0214627	0.775045	1.31897	0.263499	1.79695	0.505256	0.933501	0.0457462	0.480149	0.529348	1.57589	1.63395	1.28085	1.06855	1.70607	0.231342	1.88364	1.61483	0.169847	0.104164	0.921534	0.13803	0.1253712
9730	-7473.888	-7105.571	-368.3174	2.417207	0.2092947	0.780743	0.1082211	21	3.959283	0.2898823	0.338464	0.693125	1.07762	1.89079	0.8889641	1.72325	0.184374	0.0398291	0.920406	1.35872	0.263499	1.77933	0.505256	1.06035	0.0821647	0.575018	0.543164	1.61081	1.70232	1.28085	1.06855	1.70607	0.231342	1.98894	1.61483	0.169847	0.116907	0.713447	0.13803	0.1217384
9740	-7471.599	-7099.274	-372.3256	2.595244	0.2269841	0.6832879	0.1912745	20	4.264413	0.4016004	0.355305	0.706331	1.07963	1.85873	0.8745624	1.72435	0.17354	0.0398291	1.0066	1.44292	0.263499	1.81507	0.505256	0.971227	0.0821647	0.575018	0.543164	1.61081	1.50532	1.28085	1.06855	1.71037	0.303958	1.98894	1.61483	0.289715	0.117388	0.713447	0.13803	0.2187088
9750	-7476.832	-7102.791	-374.0407	2.175671	0.2187603	0.6539525	0.2257297	20	4.894437	0.3550566	0.31338	0.672482	1.07382	1.94032	0.8796822	1.72435	0.133489	0.0398291	1.0066	1.44292	0.291654	1.81507	0.637863	0.971227	0.0821647	0.575018	0.616281	1.61081	1.50532	1.26695	1.06855	1.71037	0.303958	1.92354	1.61483	0.289715	0.117388	0.556419	0.13803	0.2566037
9760	-7489.665	-7115.442	-374.2236	2.396212	0.2233407	0.7390205	0.2492407	19	4.399575	0.3559308	0.336391	0.691464	1.07735	1.8948	0.9882611	1.72435	0.14161	0.0398291	1.15175	1.44292	0.291654	1.81507	0.324092	1.12887	0.157171	0.3596	0.627449	1.54829	1.50532	1.01867	1.04568	1.67445	0.303958	1.92354	1.61483	0.289715	0.141745	0.446671	0.281779	0.2522012
9770	-7476.419	-7099.03	-377.3892	2.193671	0.2272336	0.5864091	0.4036404	19	4.74847	0.3153425	0.315347	0.674145	1.07416	1.93635	0.9900495	1.72435	0.136253	0.0831333	1.15175	1.44292	0.188838	1.80851	0.428796	1.12887	0.0909644	0.647167	0.627449	1.52916	1.49144	1.01867	1.04568	1.76841	0.303958	1.92547	1.61483	0.313819	0.221545	0.446671	0.281779	0.4076972
9780	-7492.728	-7115.058	-377.6702	2.427776	0.1895158	0.7581039	0.4023587	19	4.156616	0.3271128	0.3395	0.693952	1.07776	1.88879	1.160463	1.71919	0.169576	0.0831333	1.10398	1.44292	0.219808	1.80851	0.387411	0.846127	0.0909644	0.474083	0.543039	1.5786	1.49144	1.01867	1.04568	1.76841	0.303958	1.92547	1.61483	0.313819	0.242714	0.449575	0.164552	0.3467227
9790	-7487.466	-7110.055	-377.4114	2.407689	0.2283561	0.9712916	0.05635333	19	4.877023	0.4192916	0.337526	0.692375	1.0775	1.8926	1.027645	1.68318	0.184192	0.0831333	1.10398	1.44292	0.219808	1.80851	0.387411	0.891196	0.0909644	0.465978	0.525713	1.56611	1.49144	1.01867	0.868291	1.76841	0.29113	1.92547	1.61483	0.344314	0.121363	0.450988	0.0671921	0.05483736
9800	-7478.172	-7104.117	-374.055	2.170594	0.2144433	0.687281	0.2442311	19	4.063791	0.328652	0.312822	0.672009	1.07373	1.94144	0.9315121	1.65496	0.107785	0.0831333	0.919393	1.44292	0.219808	1.81915	0.387411	0.891196	0.0909644	0.465978	0.479935	1.54652	1.49144	0.967159	0.868291	1.76841	0.24528	1.99582	1.61483	0.19792	0.0842881	0.321669	0.0671921	0.2621878
9810	-7479.521	-7101.141	-378.3802	2.593165	0.2217113	0.5022692	0.3254222	19	4.359826	0.4268175	0.355115	0.706185	1.07961	1.85909	0.8276914	1.65496	0.26623	0.0517936	1.09601	1.51958	0.370542	1.81915	0.387411	0.951164	0.0909644	0.593072	0.479935	1.5168	1.49144	0.967159	1.35677	1.76841	0.24528	1.93064	1.61483	0.333933	0.0976201	0.321669	0.0671921	0.3931685
9820	-7476.306	-7100.337	-375.9694	2.336044	0.2183412	0.7712421	0.2896341	20	4.846061	0.3306248	0.33034	0.686571	1.0765	1.90659	1.060876	1.65496	0.26623	0.0517936	1.13855	1.51958	0.458841	1.78528	0.436213	0.876133	0.0185468	0.593072	0.555065	1.70836	1.49144	1.2077	1.34279	1.76841	0.288252	2.00265	1.61483	0.119385	0.0976201	0.321669	0.152768	0.273014
9830	-7473.633	-7096.132	-377.5009	2.457182	0.2321393	0.5134571	0.2316728	19	4.240416	0.3911445	0.342359	0.696224	1.07812	1.88329	0.7451299	1.65496	0.292422	0.0517936	1.13855	1.51958	0.174546	1.76658	0.391937	0.826319	0.0642722	0.720359	0.54531	1.70836	1.49144	1.2077	1.04258	1.76841	0.252006	2.00265	1.61483	0.180386	0.0976201	0.206671	0.152768	0.3109159
9840	-7472.447	-7098.275	-374.1716	2.217928	0.2220574	0.6770171	0.410774	20	4.282519	0.2776715	0.317971	0.676352	1.0746	1.93108	1.087791	1.65496	0.292422	0.0517936	1.31397	1.51958	0.410123	1.71919	0.355905	0.796795	0.0560959	0.720359	0.634303	1.81029	1.49144	1.32376	0.882296	1.76841	0.225372	2.00265	1.61483	0.180386	0.0976201	0.429732	0.152768	0.3776221
9850	-7481.267	-7107.372	-373.8948	2.446082	0.2169928	1.029298	0.1218298	20	4.652842	0.288547	0.341284	0.695372	1.07799	1.88536	1.151128	1.6656	0.210617	0.0869388	1.64511	1.51958	0.410123	1.78164	0.296702	0.796795	0.0560959	0.475773	0.634303	1.82127	1.49144	1.32376	0.882296	1.76841	0.225372	2.00265	1.61483	0.180386	0.0976201	0.429732	0.15639	0.1058352
9860	-7477.465	-7105.907	-371.5587	2.129464	0.2371064	0.7188351	0.05499057	21	3.855895	0.269429	0.308254	0.66811	1.07292	1.95072	0.7738256	1.21256	0.312616	0.0869388	1.64511	1.47488	0.410123	1.78164	0.296702	0.796795	0.0560959	0.54216	0.634303	1.85228	1.75745	1.32376	1.10653	1.76841	0.249076	2.00265	1.61483	0.180386	0.0976201	0.429732	0.15639	0.07106326
9870	-7477.164	-7107.896	-369.2672	3.031675	0.2149145	0.6623149	0.1281341	21	3.758605	0.4259783	0.391698	0.733267	1.08267	1.79237	0.7904489	1.21256	0.303162	0.0869388	1.64511	1.47488	0.880142	1.78164	0.296702	0.796795	0.0560959	0.54216	0.634303	1.85228	1.72616	1.32376	0.9448	1.80216	0.206926	2.00265	1.61483	0.180386	0.0920521	0.429732	0.15639	0.1621029
9880	-7477.289	-7106.985	-370.3041	2.041399	0.2069019	0.7023069	0.1420852	21	4.267367	0.4014378	0.298167	0.659345	1.07099	1.9715	0.8443921	1.63795	0.268493	0.0869388	1.66094	1.47488	0.494851	1.78164	0.296702	0.84553	0.0930452	0.636131	0.634303	1.77351	1.74109	1.32376	1.08895	1.80216	0.206926	2.00265	1.61483	0.180386	0.0920521	0.429732	0.184139	0.1682692
9890	-7475.29	-7106.165	-369.1255	2.465006	0.2218929	0.9185802	0.1161072	21	3.943254	0.3783358	0.343114	0.696821	1.07822	1.88185	1.034687	1.3396	0.226608	0.0745101	1.66094	1.49161	0.598104	1.98281	0.42075	0.84553	0.0566099	0.636131	0.634303	1.77351	1.79354	1.32376	1.08895	1.80216	0.206926	2.05414	1.61483	0.334355	0.132396	0.429732	0.184139	0.1122147
9900	-7488.277	-7119.156	-369.1207	1.590954	0.2172787	0.9256062	0.2363101	21	3.798641	0.3827147	0.239037	0.603027	1.05534	2.10259	1.161916	1.36859	0.19084	0.0745101	1.66094	1.49161	0.837838	1.98281	0.42075	0.84553	0.108789	0.636131	0.622966	1.77351	1.79354	1.32376	0.843319	1.80216	0.206926	2.05414	1.71819	0.334355	0.128391	0.447034	0.184139	0.2033796
9910	-7477.068	-7103.182	-373.8861	2.396387	0.2302714	0.5712298	0.2091215	20	3.793405	0.3332008	0.336408	0.691478	1.07735	1.89477	0.7803512	1.36859	0.240222	0.0745101	1.74641	1.44452	0.837838	1.94738	0.42075	0.84553	0.016087	0.636131	0.622966	1.77351	1.79354	1.07241	1.28402	1.75345	0.206926	2.05414	1.71819	0.131743	0.0670982	0.105059	0.184139	0.2679838
9920	-7483.397	-7113.071	-370.3257	2.370225	0.2337189	0.8005796	0.1273564	21	4.834537	0.3661558	0.333797	0.689375	1.07699	1.89984	0.927936	1.37103	0.245791	0.0745101	1.74641	1.44452	0.837838	1.85451	0.42075	0.895652	0.0893408	0.636131	0.622966	1.48947	1.79354	1.07241	1.28402	1.75345	0.206926	1.98441	1.71819	0.131743	0.0537081	0.30098	0.184139	0.137247
9930	-7478.028	-7106.604	-371.4247	2.162149	0.2294328	0.7687728	0.2602036	20	4.970398	0.2856322	0.311891	0.671218	1.07356	1.94333	1.028976	1.5322	0.245791	0.0745101	1.81121	1.32738	0.484317	1.93815	0.507671	0.895652	0.0893408	0.603376	0.511472	1.48947	1.79354	1.07241	1.16539	1.67515	0.219559	1.98441	1.71819	0.14544	0.094977	0.30098	0.184139	0.2528762
9940	-7474.322	-7104.947	-369.3753	2.180139	0.2306585	0.7916591	0.2923718	20	4.163198	0.2998551	0.31387	0.672897	1.07391	1.93933	1.084031	1.48032	0.245791	0.0745101	1.81121	1.32738	0.0746183	1.92564	0.538877	0.895652	0.116038	0.628651	0.463752	1.48947	1.9176	1.07466	0.939738	1.67515	0.219559	1.84215	1.7293	0.208447	0.10339	0.386202	0.184139	0.269708
9950	-7476.362	-7107.23	-369.1313	2.755303	0.2439538	1.06592	0.09978692	21	4.329544	0.4188302	0.369399	0.717012	1.08101	1.83258	1.165707	1.48032	0.191154	0.0745101	1.81121	1.31297	0.630444	1.93893	0.577944	0.895652	0.116038	0.628651	0.463752	1.75589	1.9176	1.07466	0.996546	1.67515	0.219559	2.0335	1.7293	0.208447	0.0832242	0.238681	0.184139	0.08560204
9960	-7476.998	-7105.752	-371.2455	2.245174	0.2415413	0.869304	0.09388018	21	4.937989	0.3951717	0.320884	0.678786	1.07507	1.92526	0.9631841	1.73018	0.147246	0.0745101	1.79083	1.31297	0.203605	1.93893	0.577944	0.895652	0.0844217	0.628651	0.536481	1.75589	1.9176	1.47389	0.996546	1.67182	0.219559	2.0335	1.7293	0.208447	0.0873983	0.267771	0.184139	0.09746857
9970	-7475.856	-7104.135	-371.7204	2.728595	0.2313026	0.9780281	0.1785316	21	4.756069	0.3788686	0.367111	0.7153	1.0808	1.83679	1.15656	1.47964	0.263937	0.0745101	1.79083	1.31297	0.203605	1.89452	0.577944	0.895652	0.0590406	0.628651	0.536481	1.75589	1.9176	1.3388	1.55163	1.64135	0.219559	1.9228	1.7293	0.208447	0.111928	0.267771	0.184139	0.1543644
9980	-7479.932	-7108.011	-371.9206	2.005761	0.2426831	0.8810282	0.2938765	21	4.384002	0.331055	0.293961	0.655625	1.07013	1.98028	1.174905	1.85981	0.24189	0.0103568	1.79083	1.31297	0.300139	1.98913	0.577944	0.895652	0.133142	0.628651	0.536481	1.63941	1.9176	1.3388	0.966116	1.64135	0.219559	1.9228	1.7293	0.208447	0.106707	0.153756	0.184139	0.2501279
9990	-7475.396	-7099.158	-376.2375	2.093121	0.237316	0.8793969	0.3309085	20	4.976624	0.328829	0.304143	0.664564	1.07215	1.95914	1.210305	1.50954	0.197824	0.0103568	2.24612	1.31297	0.404092	1.98913	0.597587	0.895652	0.0145785	0.628651	0.494817	1.67684	1.9176	1.59359	0.966116	1.64135	0.219559	1.82948	1.74067	0.208447	0.126897	0.128205	0.184139	0.2734091
10000	-7469.713	-7094.921	-374.7915	2.244124	0.2340464	0.7133123	0.2315699	20	4.564652	0.3114895	0.320772	0.678693	1.07505	1.92548	0.9448822	1.6546	0.133421	0.0502985	2.24612	1.31297	0.404092	1.98913	0.597587	0.831176	0.0145785	0.708481	0.600895	1.67497	1.9176	1.59359	0.966116	1.54472	0.219559	1.87991	1.74067	0.208447	0.11003	0.397035	0.184139	0.2450781
10010	-7475.004	-7095.485	-379.519	2.355411	0.2145267	0.6965692	0.2153889	19	4.384928	0.3906318	0.332305	0.688168	1.07678	1.90274	0.9119581	1.6546	0.0620858	0.0502985	2.24612	1.31297	0.123664	2.03282	0.638907	0.831176	0.0145785	0.565223	0.600895	1.66122	1.98533	1.59359	1.28122	1.54472	0.219559	1.87991	1.79766	0.340891	0.141698	0.397035	0.184139	0.2361829
10020	-7484.751	-7110.522	-374.2298	1.884958	0.239676	0.6379726	0.1702779	21	4.588702	0.2342226	0.279144	0.642195	1.06683	2.01184	0.8082505	1.6546	0.318755	0.0502985	1.96081	1.31297	0.123664	2.03282	0.600777	0.831176	0.0685915	0.296106	0.600895	1.56413	1.93217	1.48302	1.28122	1.55145	0.219559	1.87184	1.79766	0.339023	0.159064	0.358364	0.184139	0.2106747
10030	-7469.271	-7098.407	-370.8638	2.566152	0.2041482	0.9003769	0.08398757	21	4.315388	0.3180636	0.35264	0.704274	1.07934	1.86374	0.9843645	1.6546	0.177428	0.0502985	1.96081	1.20801	0.324632	2.03223	0.600777	0.831176	0.0685915	0.296106	0.600895	1.81954	1.8818	1.48302	0.839537	1.55145	0.219559	1.83863	1.79766	0.339023	0.159064	0.574795	0.184139	0.08532162
10040	-7478.95	-7110.006	-368.9435	2.374818	0.2292135	0.924825	0.1180889	21	4.990432	0.3126246	0.334258	0.689747	1.07706	1.89894	1.042914	1.6546	0.177428	0.0502985	1.96081	1.20801	0.43516	1.96305	0.691143	0.831176	0.109695	0.296106	0.749868	1.86098	1.87839	1.6587	0.839537	1.6255	0.21272	1.83863	1.79766	0.339023	0.159064	0.574795	0.184139	0.1132298
10050	-7480.221	-7110.49	-369.7307	3.06559	0.2241969	0.8333163	0.2198281	20	4.21174	0.272672	0.394273	0.735096	1.08282	1.78781	1.053144	1.6546	0.272276	0.0502985	1.98745	1.20801	0.573219	1.96305	0.691143	0.949995	0.109695	0.532748	0.625996	1.8243	1.87839	1.6587	0.807731	1.6255	0.21272	1.83863	1.79766	0.192123	0.128653	0.551816	0.184139	0.208735
