Iteration	Posterior	Likelihood	Prior	alpha_morpho	clock_morpho	diversification	extinction_rate	num_samp_anc	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	turnover
7980	-1171.575	-1037.852	-133.7226	3.358945	0.07568546	0.3969175	0.1490251	1	4.823068	0.09337253	0.415256	0.749646	1.08379	1.7513	0.5459427	0.258877	1.92972	2.90292	0.2729684
7990	-1175.52	-1043.695	-131.8251	1.943211	0.106157	0.5860373	0.1541635	1	4.874687	0.111861	0.2864	0.648836	1.0685	1.99626	0.7402008	1.03227	1.90539	2.82248	0.2082725
8000	-1171.623	-1042.504	-129.1191	2.057871	0.07889152	0.5088081	0.1635203	1	4.792303	0.09526928	0.300086	0.66103	1.07137	1.96751	0.6723284	1.06373	1.43388	2.80488	0.2432149
8010	-1174.679	-1043.453	-131.2258	3.006471	0.08126132	0.3203764	0.280807	1	4.816498	0.09142692	0.389762	0.731886	1.08255	1.7958	0.6011835	1.37976	2.6283	3.60819	0.4670904
8020	-1166.463	-1042.039	-124.4242	2.45141	0.08362851	0.4403333	0.1429106	2	4.949362	0.08331242	0.341801	0.695781	1.07805	1.88436	0.5832439	1.01682	2.49286	2.4287	0.2450272
8030	-1167.333	-1044.545	-122.7884	1.889908	0.1118544	0.3886668	0.206281	1	4.742636	0.06065219	0.279769	0.642772	1.06697	2.01049	0.5949478	0.700522	1.53582	2.28841	0.3467211
8040	-1165.328	-1041.35	-123.9785	2.086609	0.1309947	0.6535053	0.1066439	1	4.295401	0.06009161	0.303399	0.663918	1.07201	1.96067	0.7601492	0.675345	1.12231	2.6288	0.1402933
8050	-1160.122	-1038.319	-121.8029	2.148899	0.114862	0.3566117	0.2310251	2	4.272089	0.09070788	0.310424	0.669967	1.0733	1.9463	0.5876368	0.647672	2.06676	2.58502	0.3931427
8060	-1170.812	-1049.413	-121.399	3.164211	0.1173876	0.4831464	0.2644645	1	3.595801	0.07238396	0.40158	0.740233	1.08321	1.77497	0.7476108	1.15273	1.80876	2.70244	0.3537462
8070	-1160.927	-1039.447	-121.4801	1.86766	0.1100984	0.7203525	0.1511206	0	3.658456	0.05297187	0.276948	0.64016	1.0663	2.0166	0.8714731	0.449761	1.55941	1.69868	0.1734082
8080	-1155.863	-1039.185	-116.6778	2.794375	0.1280351	0.5828286	0.1436306	2	3.063288	0.1153984	0.372701	0.719468	1.08129	1.82654	0.7264592	0.361326	2.26291	1.90505	0.1977133
8090	-1162.582	-1044.58	-118.0016	3.269506	0.1230958	0.6889125	0.08723591	2	3.716617	0.1000153	0.409093	0.745437	1.08356	1.76191	0.7761484	0.459296	2.78155	1.25578	0.1123959
8100	-1170.256	-1047.855	-122.4002	2.904765	0.1075006	0.7592246	0.1105592	2	4.368965	0.0585054	0.381758	0.726115	1.082	1.81012	0.8697838	0.191049	4.1659	2.03236	0.1271111
8110	-1160.65	-1040.067	-120.5829	3.198507	0.09347392	0.7128415	0.05483382	2	4.511513	0.04207459	0.404059	0.741959	1.08333	1.77065	0.7676753	0.418214	3.3746	2.43382	0.0714284
8120	-1161.447	-1040.496	-120.9513	2.473458	0.1102458	0.6452266	0.03272727	2	4.232225	0.06411117	0.343926	0.697463	1.07832	1.88029	0.6779539	0.0862492	4.17575	2.75903	0.0482736
8130	-1172.526	-1052.598	-119.9272	1.640227	0.106919	0.6272774	0.06398442	2	4.413548	0.1608119	0.246195	0.610347	1.0577	2.08576	0.6912618	0.322542	3.64852	2.03855	0.09256177
8140	-1166.079	-1044.639	-121.4395	2.205278	0.115898	0.8023544	0.0914415	2	4.929105	0.0850497	0.316606	0.675206	1.07437	1.93382	0.8937959	0.244915	3.23025	2.08733	0.1023069
8150	-1171.271	-1051.504	-119.7666	2.328935	0.1232641	0.5348472	0.2332319	2	4.082943	0.06603288	0.329614	0.68598	1.0764	1.90801	0.7680791	0.782283	3.651	1.94538	0.3036561
8160	-1161.355	-1042.657	-118.6979	1.861979	0.1450312	0.5534585	0.05928094	2	4.490028	0.169719	0.276223	0.639486	1.06612	2.01817	0.6127394	0.613821	3.60996	2.29052	0.0967474
8170	-1160.342	-1042.926	-117.4164	2.859834	0.1490162	0.6422302	0.2996559	2	4.625106	0.0558257	0.378119	0.72346	1.08173	1.81669	0.941886	0.691217	3.37203	2.52978	0.3181445
8180	-1168.196	-1048.187	-120.0088	2.308825	0.1313036	0.7167782	0.09438373	1	3.884432	0.06880276	0.327548	0.684291	1.07609	1.91207	0.8111619	0.799699	1.26657	2.97001	0.1163562
8190	-1164.129	-1049.094	-115.0358	2.443796	0.1290835	0.7221858	0.08897605	2	4.517697	0.06931002	0.341062	0.695195	1.07796	1.88578	0.8111619	0.492531	2.17394	2.01375	0.1096896
8200	-1171.99	-1051.698	-120.2922	2.450028	0.1020006	0.6123186	0.1142099	2	4.337307	0.08973403	0.341667	0.695675	1.07804	1.88462	0.7265285	1.11301	3.37048	2.75841	0.1571995
8210	-1161.031	-1036.084	-124.9463	2.0276	0.1021451	0.5746249	0.1040119	1	4.027794	0.09250219	0.296547	0.657917	1.07067	1.97487	0.6786369	0.23315	0.372142	2.54878	0.153266
8220	-1179.273	-1045.091	-134.1826	3.379331	0.08991429	0.2671273	0.1515777	0	4.426931	0.0765386	0.416634	0.75058	1.08384	1.74895	0.4187049	0.594254	0.723717	2.26092	0.3620155
8230	-1174.207	-1044.491	-129.7167	2.203261	0.08825154	0.6268887	0.09273311	1	4.978156	0.02680521	0.316388	0.675023	1.07433	1.93426	0.7196218	0.635195	2.23949	3.1745	0.1288637
8240	-1174.119	-1047.35	-126.7691	2.023924	0.08777452	0.425366	0.1520767	2	4.839205	0.03521363	0.296114	0.657534	1.07058	1.97578	0.5774426	0.253524	1.96201	2.79646	0.2633624
8250	-1175.777	-1045.646	-130.1307	2.569722	0.1031633	0.2571499	0.1661973	1	4.925942	0.03929087	0.352969	0.704529	1.07938	1.86313	0.4233472	0.240499	2.79298	2.8284	0.3925791
8260	-1167.351	-1041.576	-125.7748	1.944909	0.07301809	0.6273228	0.05583422	2	4.791786	0.0438939	0.286609	0.649025	1.06855	1.99582	0.683157	0.975141	3.74829	2.72858	0.08172971
8270	-1164.003	-1035.073	-128.9303	2.185753	0.08467565	0.6857427	0.09266534	1	4.965482	0.05610765	0.314484	0.673416	1.07401	1.93809	0.7784081	0.540998	2.53955	2.89953	0.1190447
8280	-1169.268	-1039.954	-129.3146	2.691271	0.08728178	0.6207181	0.1083482	1	4.574808	0.08421681	0.363872	0.712862	1.0805	1.84277	0.7290662	0.263012	2.48187	1.84458	0.1486122
8290	-1176.922	-1047.572	-129.3502	3.188961	0.08177439	0.2821853	0.1370979	2	4.183524	0.1208198	0.403372	0.741481	1.0833	1.77184	0.4192831	0.847778	2.45701	2.52164	0.3269816
8300	-1170.265	-1042.637	-127.6282	2.143134	0.07594582	0.4629576	0.1564834	1	4.301437	0.02329095	0.309782	0.669419	1.07319	1.94761	0.619441	0.613266	2.08156	2.72646	0.2526203
8310	-1173.34	-1042.869	-130.4707	1.604554	0.0899723	0.3058129	0.1333662	1	4.766486	0.02587903	0.241031	0.605082	1.05601	2.09787	0.4391791	0.241063	1.98075	2.52524	0.3036716
8320	-1174.632	-1041.421	-133.2106	2.219984	0.08598303	0.8454509	0.1292874	1	4.528472	0.04419333	0.318192	0.676538	1.07463	1.93064	0.9747384	0.497546	0.198468	2.88306	0.1326381
8330	-1166.984	-1035.292	-131.6921	2.311848	0.08615683	0.2655286	0.2504483	0	4.692192	0.05981537	0.32786	0.684546	1.07614	1.91145	0.5159769	0.656479	1.30889	2.5721	0.4853867
8340	-1168.796	-1040.069	-128.727	1.476686	0.08219486	0.3732631	0.133183	1	4.478668	0.03300153	0.221698	0.584629	1.04902	2.14465	0.5064461	1.78156	1.13661	2.71737	0.2629757
8350	-1175.862	-1047.776	-128.0869	2.029828	0.08109885	0.5607223	0.1806042	1	4.910172	0.07199755	0.29681	0.658149	1.07072	1.97432	0.7413265	1.17863	1.7906	1.64815	0.243623
8360	-1168.448	-1040.694	-127.754	2.448021	0.07987275	0.5065081	0.155816	2	4.919395	0.04954732	0.341473	0.695521	1.07801	1.88499	0.6623241	0.949594	2.48367	1.62635	0.2352564
8370	-1176.68	-1039.274	-137.4062	2.143974	0.08619309	0.9368938	0.1258923	1	4.707689	0.07943709	0.309876	0.669499	1.07321	1.94742	1.062786	0.746897	2.81692	3.43107	0.1184549
8380	-1174.681	-1046.004	-128.6765	3.264042	0.08647504	0.3781469	0.1183743	2	4.858625	0.1044689	0.40871	0.745173	1.08354	1.76257	0.4965212	0.438189	2.57577	3.09184	0.2384073
8390	-1178.953	-1049.263	-129.6895	1.990608	0.07694698	0.3479548	0.2119674	1	4.997537	0.04405905	0.292151	0.654011	1.06975	1.98408	0.5599222	0.284801	3.91411	2.6086	0.3785659
8400	-1171.201	-1045.011	-126.19	2.066224	0.09143989	0.6237618	0.1298184	2	4.869541	0.04771816	0.301054	0.661876	1.07156	1.96551	0.7535802	0.763427	2.74375	2.72589	0.1722689
8410	-1176.419	-1043.189	-133.2294	2.002205	0.07974872	0.4158992	0.03697353	0	4.687029	0.04237494	0.293538	0.655248	1.07004	1.98117	0.4528728	0.65129	2.80243	2.57202	0.08164221
8420	-1169.175	-1038.975	-130.2003	2.261521	0.07883194	0.4645427	0.1421495	1	4.825887	0.04916593	0.322614	0.680223	1.07534	1.92182	0.6066922	1.11172	2.55156	3.43361	0.2343025
8430	-1172.95	-1041.9	-131.05	1.766488	0.0778693	0.4723263	0.2416313	1	4.861152	0.04375989	0.263713	0.627639	1.06288	2.04577	0.7139576	1.51603	1.56534	3.10037	0.3384393
8440	-1171.643	-1040.374	-131.2696	2.142304	0.07345854	0.3908262	0.2041106	1	4.897495	0.05076664	0.30969	0.66934	1.07317	1.9478	0.5949368	0.690213	1.86958	2.93243	0.3430794
8450	-1176.074	-1044.874	-131.2003	1.377572	0.09287598	0.2945526	0.3192534	1	4.774498	0.07142993	0.205775	0.566823	1.04234	2.18506	0.6138061	0.916183	1.13506	3.15615	0.520121
8460	-1180.011	-1047.151	-132.8598	2.878255	0.09767333	0.5541212	0.4179145	1	4.499703	0.03539506	0.379619	0.724556	1.08184	1.81398	0.9720357	1.11537	0.576115	2.53752	0.4299374
8470	-1178.051	-1046.241	-131.8104	2.521057	0.07588101	0.446531	0.3101564	1	4.342684	0.02968118	0.348444	0.701011	1.07886	1.87168	0.7566874	1.01142	1.52434	2.93124	0.4098871
8480	-1169.296	-1043.883	-125.4131	2.072412	0.1073253	0.5561303	0.1517707	1	4.256748	0.02181008	0.301768	0.662499	1.0717	1.96403	0.707901	1.88017	1.65517	1.82198	0.2143954
8490	-1176.008	-1049.027	-126.981	2.65542	0.07873511	0.5580781	0.09574929	2	4.62421	0.04469662	0.360713	0.710469	1.08019	1.84863	0.6538274	0.469986	2.94351	2.68272	0.1464443
8500	-1176.997	-1047.537	-129.4605	2.967722	0.0683863	0.4276999	0.06821837	2	4.898528	0.1006299	0.386749	0.729725	1.08235	1.80117	0.4959183	1.16267	3.17168	2.73282	0.1375597
8510	-1179.521	-1047.447	-132.0747	1.653318	0.07436288	0.2749761	0.1507489	1	4.992238	0.04261223	0.248065	0.612235	1.05829	2.08141	0.425725	1.09481	1.96266	2.67959	0.3540992
8520	-1166.292	-1035.202	-131.0901	2.468044	0.08129594	0.438614	0.1434985	1	4.623011	0.06700792	0.343406	0.697052	1.07826	1.88129	0.5821125	0.775823	1.85025	3.15059	0.2465133
8530	-1178.503	-1044.924	-133.5788	1.541851	0.0648041	0.4036223	0.2851337	1	4.997924	0.02129248	0.231716	0.595377	1.05279	2.12012	0.688756	0.326156	0.969102	2.94976	0.4139837
8540	-1175.331	-1041.518	-133.8134	1.850973	0.07042687	0.4512006	0.08218543	1	4.962689	0.03170327	0.274812	0.638169	1.06577	2.02125	0.5333861	0.561734	0.850381	3.56704	0.1540824
8550	-1171.169	-1038.861	-132.308	2.395848	0.06815732	0.4570281	0.1399882	1	4.81604	0.06443027	0.336354	0.691435	1.07734	1.89487	0.5970163	0.151629	1.94935	2.83114	0.2344797
8560	-1177.5	-1039.415	-138.0849	2.271391	0.0574442	0.5565789	0.1453378	1	4.940471	0.06403505	0.323653	0.681083	1.0755	1.91976	0.7019166	0.838157	1.70843	2.40595	0.2070584
8570	-1181.357	-1045.694	-135.6633	1.680547	0.05411806	0.3566444	0.207147	1	4.751062	0.02034397	0.251915	0.616088	1.05947	2.07252	0.5637914	0.308661	2.03333	3.3993	0.3674178
8580	-1182.931	-1044.118	-138.8133	1.81327	0.05483697	0.3208522	0.241584	1	4.90768	0.009400418	0.269918	0.633565	1.06453	2.03199	0.5624361	0.670089	2.40949	4.0885	0.4295314
8590	-1178.504	-1041.045	-137.4586	1.786635	0.06259315	0.4317323	0.3115378	1	4.910151	0.03714108	0.266403	0.630221	1.0636	2.03977	0.7432701	0.335292	1.48939	3.43295	0.4191448
8600	-1169.94	-1035.589	-134.3511	2.293742	0.06713351	0.5208461	0.2187774	1	4.721954	0.05825924	0.325987	0.683008	1.07586	1.91514	0.7396235	0.309637	1.39483	2.23301	0.2957957
8610	-1174.058	-1041.941	-132.1169	2.828908	0.07490377	0.3731762	0.1707331	1	4.648363	0.03561978	0.375577	0.721592	1.08153	1.8213	0.5439093	0.29331	1.77615	3.16547	0.3138999
8620	-1178.463	-1046.886	-131.5773	2.36435	0.0745589	0.3817263	0.1364851	1	4.353322	0.143239	0.333207	0.688898	1.07691	1.90099	0.5182114	0.394741	1.2275	1.91569	0.2633773
8630	-1172.351	-1044.099	-128.2525	1.512186	0.0962376	0.4144023	0.170953	1	4.199832	0.06382626	0.227199	0.590572	1.05113	2.1311	0.5853553	0.461623	0.438772	1.90109	0.29205
8640	-1163.216	-1034.933	-128.2831	2.325408	0.09504409	0.6127352	0.2196948	1	4.743449	0.0454035	0.329253	0.685685	1.07635	1.90872	0.83243	0.4274	1.42423	2.6122	0.2639198
8650	-1171.089	-1041.537	-129.5528	2.440979	0.0682659	0.5602039	0.2380755	1	3.947276	0.02938258	0.340789	0.694978	1.07793	1.88631	0.7982794	0.804068	1.66695	1.9183	0.2982358
8660	-1172.052	-1044.989	-127.063	2.551338	0.1048031	0.3842029	0.2136656	1	3.562757	0.04805219	0.35127	0.703213	1.07919	1.86633	0.5978685	0.782238	0.61215	1.97696	0.357379
8670	-1175.249	-1044.624	-130.6248	3.07058	0.08271425	0.621659	0.21783	0	4.789948	0.1087404	0.394649	0.735362	1.08284	1.78714	0.839489	0.301251	0.995573	1.50015	0.2594792
8680	-1173.592	-1048.169	-125.423	1.986842	0.1154039	0.6079961	0.102829	1	4.535637	0.0253279	0.291699	0.653607	1.06966	1.98504	0.7108251	0.830755	0.500586	1.48259	0.1446615
8690	-1176.702	-1051.017	-125.6847	1.997107	0.09676453	0.7702567	0.05154888	1	4.013977	0.01676255	0.292929	0.654706	1.06992	1.98245	0.8218056	0.68515	2.19595	2.1034	0.06272637
8700	-1174.08	-1050.768	-123.3122	1.954277	0.09645822	0.7211703	0.07403776	2	4.67636	0.01384539	0.287755	0.650062	1.0688	1.99338	0.795208	0.339195	2.16119	2.06743	0.0931049
8710	-1159.504	-1038.617	-120.8867	2.193544	0.1224457	0.7667814	0.05962615	1	4.707209	0.06038527	0.315333	0.674134	1.07416	1.93638	0.8264075	0.552458	1.86874	2.64987	0.07215103
8720	-1166.161	-1048.469	-117.692	1.949219	0.1232538	0.7551611	0.02740127	2	4.677503	0.09552032	0.287137	0.649503	1.06867	1.9947	0.7825624	0.46662	1.83101	1.50031	0.0350148
8730	-1155.224	-1035.613	-119.6118	2.432008	0.1287933	0.7860616	0.1112088	2	4.444475	0.08274994	0.339914	0.694282	1.07781	1.88799	0.8972704	0.21226	3.78076	2.10896	0.1239412
8740	-1167.946	-1049.405	-118.5409	2.204755	0.1242664	0.9918169	0.1569113	2	3.402472	0.03935981	0.31655	0.675159	1.07436	1.93393	1.148728	0.989623	2.1323	2.07933	0.1365957
8750	-1166.956	-1050.554	-116.4018	1.82906	0.1361623	0.7882682	0.08315113	2	3.297998	0.05499578	0.271979	0.635511	1.06506	2.02745	0.8714193	1.06887	1.79311	2.36408	0.09542034
8760	-1167.096	-1048.903	-118.1928	2.685625	0.1261656	0.6513238	0.06416398	2	3.894763	0.07361999	0.363378	0.712489	1.08045	1.84368	0.7154878	0.492752	2.46523	2.26644	0.08967866
8770	-1161.486	-1040.375	-121.1111	1.770773	0.1021859	0.698781	0.07135147	1	3.506831	0.06529487	0.264287	0.628192	1.06303	2.04449	0.7701325	0.437955	1.52707	3.07946	0.09264831
8780	-1161.583	-1040.958	-120.6256	2.204253	0.1095182	0.7744593	0.1424285	2	4.336955	0.08124406	0.316495	0.675113	1.07435	1.93404	0.9168878	0.36341	1.90818	3.00456	0.1553391
8790	-1159.634	-1041.148	-118.4859	2.127339	0.129495	0.802209	0.1324644	2	4.528357	0.1283111	0.308016	0.667906	1.07287	1.95121	0.9346733	0.20083	2.80414	2.87515	0.1417227
8800	-1157.525	-1035.514	-122.0112	2.095304	0.1064602	0.6021387	0.2346832	1	4.518261	0.1138003	0.304392	0.66478	1.0722	1.95863	0.8368219	0.294089	2.9659	2.98114	0.2804458
8810	-1167.464	-1037.472	-129.9916	4.269823	0.07981232	0.5490594	0.2049524	1	4.487708	0.0785918	0.468597	0.784052	1.08427	1.66308	0.7540119	0.277719	1.85528	2.81426	0.2718159
8820	-1173.176	-1040.686	-132.4902	2.511296	0.08033262	0.458031	0.0365717	1	4.974896	0.1215907	0.347525	0.700292	1.07875	1.87343	0.4946027	0.451276	2.20345	4.29803	0.07394156
8830	-1171.061	-1037.206	-133.8549	2.554581	0.06042549	0.5175053	0.1499428	1	4.799123	0.03330674	0.351571	0.703446	1.07922	1.86576	0.6674481	0.1757	1.7129	2.53014	0.2246509
8840	-1175.714	-1039.243	-136.4715	1.946516	0.07202722	0.5009112	0.2928801	1	4.776137	0.01370735	0.286806	0.649203	1.06859	1.9954	0.7937913	0.611481	1.48091	2.12928	0.3689636
8850	-1172.032	-1038.854	-133.1778	2.018898	0.08919694	0.3033163	0.2618227	1	4.896288	0.01033231	0.29552	0.657008	1.07046	1.97702	0.5651389	0.594856	0.878515	2.56686	0.4632891
8860	-1165.292	-1034.872	-130.4203	2.688376	0.07685609	0.4293321	0.1566928	1	4.783994	0.06285463	0.363619	0.712671	1.08048	1.84323	0.5860249	0.461367	0.906772	3.01391	0.2673825
8870	-1168.475	-1037.504	-130.9718	2.903327	0.07507319	0.3685693	0.3479093	1	4.375537	0.05426447	0.381642	0.726031	1.08199	1.81033	0.7164787	0.332605	1.13854	2.26409	0.4855823
8880	-1174.31	-1044.498	-129.8121	2.629963	0.07899216	0.4341118	0.2080192	1	4.642277	0.04642048	0.358442	0.708737	1.07996	1.85286	0.6421311	1.22558	0.677789	2.27373	0.3239514
8890	-1167.656	-1043.045	-124.6116	1.859444	0.1110963	0.5612653	0.1280232	1	4.375153	0.03024426	0.275899	0.639183	1.06604	2.01888	0.6892885	0.480377	0.949851	1.29503	0.1857323
8900	-1160.219	-1034.461	-125.7586	1.867311	0.1050945	0.565986	0.1443605	1	3.936239	0.03464634	0.276904	0.640119	1.06628	2.01669	0.7103465	0.492331	0.0526099	2.00499	0.2032255
8910	-1162.295	-1038.725	-123.5703	2.43758	0.09591306	0.477567	0.2239115	1	3.637557	0.02317225	0.340458	0.694714	1.07788	1.88695	0.7014784	0.891245	1.46981	1.88688	0.3191994
8920	-1168.806	-1039.31	-129.4955	2.968309	0.07921703	0.3109763	0.3550975	1	4.460919	0.06030841	0.386795	0.729758	1.08236	1.80109	0.6660739	0.0985525	2.23278	1.52959	0.5331204
8930	-1181.524	-1048.369	-133.155	2.938532	0.08477493	0.7088609	0.2069684	1	4.383977	0.05305712	0.38445	0.728067	1.0822	1.80529	0.9158293	0.630753	0.539998	1.30772	0.2259901
8940	-1172.42	-1042.654	-129.7661	3.295414	0.08352526	0.4957472	0.167294	1	4.862074	0.04660715	0.410899	0.746675	1.08363	1.7588	0.6630412	1.38674	0.987947	2.85854	0.2523132
8950	-1173.532	-1045.616	-127.916	1.855585	0.07455795	0.3907752	0.2255574	1	4.323911	0.06009851	0.275404	0.638722	1.06592	2.01996	0.6163326	1.10944	1.38869	2.34231	0.365967
8960	-1171.274	-1041.332	-129.9426	2.955231	0.08446405	0.5994385	0.07061424	1	4.835401	0.1221117	0.385769	0.729019	1.08229	1.80293	0.6700527	1.24981	3.04673	3.14587	0.1053861
8970	-1174.406	-1056.624	-117.7826	1.654416	0.1159491	0.6101023	0.09654788	3	4.745045	0.1077259	0.248221	0.612392	1.05834	2.08105	0.7066502	1.53184	2.40155	3.84647	0.1366275
8980	-1174.252	-1047.287	-126.9649	2.900244	0.08148551	0.56793	0.1051958	2	4.474129	0.05434714	0.381394	0.725851	1.08198	1.81078	0.6731258	1.11896	2.36836	3.75695	0.1562795
8990	-1170.636	-1043.765	-126.8708	2.105925	0.08985162	0.5966325	0.08270022	2	4.815821	0.07525738	0.305599	0.665825	1.07243	1.95615	0.6793327	0.588991	2.88468	3.29872	0.1217374
9000	-1171.842	-1042.948	-128.8936	2.251516	0.08018281	0.4456469	0.1660925	1	4.616771	0.07476491	0.321557	0.679346	1.07517	1.92392	0.6117394	0.598327	2.90388	2.7358	0.2715086
9010	-1175.537	-1043.564	-131.9725	2.675991	0.08517167	0.4706344	0.1697639	2	4.906385	0.09651126	0.362532	0.711849	1.08037	1.84525	0.6403983	0.189777	2.40246	2.01363	0.2650911
9020	-1168.592	-1038.04	-130.5527	2.667952	0.08702732	0.4784832	0.05973004	1	4.54222	0.09059883	0.361823	0.711311	1.0803	1.84656	0.5382132	0.609189	1.59675	2.28534	0.1109784
9030	-1174.687	-1046.654	-128.0329	1.68516	0.09060978	0.5291387	0.1231979	1	4.713364	0.05618769	0.252561	0.616731	1.05967	2.07104	0.6523365	1.34533	3.58848	1.88805	0.1888563
9040	-1165.388	-1033.716	-131.6721	3.006173	0.07176533	0.4904114	0.07628074	1	4.863802	0.08975864	0.389739	0.731869	1.08255	1.79585	0.5666921	0.412775	1.90084	3.22585	0.134607
9050	-1169.277	-1038.97	-130.3069	2.420641	0.07139472	0.4444811	0.08761604	1	4.334958	0.06870229	0.338801	0.693394	1.07767	1.89014	0.5320972	0.448998	2.48635	3.03556	0.1646617
9060	-1167.766	-1037.767	-129.9993	2.352201	0.07425993	0.4692929	0.2178731	1	4.902674	0.0597326	0.331981	0.687905	1.07674	1.90338	0.687166	1.02458	2.91405	3.63144	0.3170604
9070	-1177.924	-1050.634	-127.2898	2.254037	0.08417319	0.6109766	0.08079261	2	4.716891	0.07483674	0.321824	0.679567	1.07522	1.92339	0.6917692	0.452245	4.57908	2.21453	0.1167913
9080	-1166.273	-1039.047	-127.2256	2.492506	0.07484486	0.3941899	0.1267032	2	4.985498	0.05037589	0.345745	0.698896	1.07854	1.87682	0.5208931	1.32476	3.27948	3.92426	0.2432422
9090	-1167.782	-1043.214	-124.5679	1.514244	0.08766934	0.554747	0.06574723	2	4.339202	0.03067943	0.227514	0.59091	1.05125	2.13033	0.6204942	1.36186	3.20681	3.48747	0.1059595
9100	-1169.218	-1043.459	-125.7591	2.169153	0.08542498	0.413345	0.1835542	2	4.2232	0.06505902	0.312664	0.671874	1.0737	1.94176	0.5968992	0.475114	3.32108	2.58727	0.3075129
9110	-1170.177	-1043.747	-126.4297	3.501797	0.09551837	0.5085935	0.2062592	1	4.956574	0.039148	0.424707	0.756003	1.08408	1.73521	0.7148527	0.831596	3.14208	2.7546	0.2885338
9120	-1170.883	-1041.483	-129.3997	4.151535	0.08386849	0.5893516	0.1592203	2	4.961194	0.05775805	0.462498	0.780292	1.08435	1.67286	0.7485719	1.12703	3.06091	3.37455	0.2126988
9130	-1172.385	-1043.072	-129.3136	4.005037	0.082892	0.5325302	0.07926625	1	4.684614	0.05592264	0.454639	0.775383	1.0844	1.68558	0.6117964	1.19809	2.96116	2.6768	0.1295631
9140	-1165.844	-1045.91	-119.9344	1.764175	0.116067	0.5496801	0.07661528	2	4.332946	0.1068798	0.263402	0.62734	1.06279	2.04647	0.6262954	1.03079	1.95625	1.56511	0.1223309
9150	-1170.907	-1046.968	-123.9386	2.016525	0.09125906	0.4655943	0.284702	1	4.516454	0.07085527	0.295239	0.656759	1.0704	1.9776	0.7502963	0.961772	2.874	1.61915	0.3794528
9160	-1174.604	-1048.729	-125.8755	2.551317	0.0892124	0.4088957	0.2015754	2	4.926321	0.04088063	0.351268	0.703211	1.07919	1.86633	0.6104711	1.24935	2.84347	2.63036	0.3301964
9170	-1167.335	-1038.414	-128.9215	2.33444	0.09672124	0.6163376	0.120555	1	4.879501	0.1086473	0.330176	0.686438	1.07648	1.90691	0.7368925	1.0256	2.25326	3.53908	0.1635991
9180	-1162.207	-1037.047	-125.1595	4.448243	0.09164413	0.6406724	0.1642539	2	4.454833	0.04755236	0.477411	0.789411	1.0841	1.64908	0.8049263	0.632267	2.32242	1.6849	0.2040608
9190	-1162.072	-1035.666	-126.4053	2.97998	0.08873507	0.6582735	0.1976782	2	4.798641	0.02825305	0.387707	0.730413	1.08242	1.79946	0.8559517	0.691779	2.10767	2.61857	0.2309455
9200	-1168.572	-1043.713	-124.8587	2.314893	0.0808552	0.4798221	0.07014445	1	4.047043	0.08732946	0.328174	0.684803	1.07619	1.91084	0.5499665	1.19203	1.3138	1.82441	0.1275431
9210	-1168.235	-1043.509	-124.7252	2.142947	0.08580741	0.5778772	0.1758753	1	4.418625	0.07478507	0.309761	0.669402	1.07319	1.94765	0.7537525	0.934079	1.40517	2.86051	0.233333
9220	-1163.623	-1039.45	-124.1728	1.906574	0.1273662	0.4087687	0.08219865	1	4.929048	0.09146724	0.281861	0.644696	1.06747	2.00598	0.4909674	0.155936	1.75252	2.72488	0.1674218
9230	-1168.259	-1043.096	-125.1627	2.823188	0.09426104	0.4539917	0.356895	1	3.846562	0.05222792	0.375103	0.721243	1.08149	1.82216	0.8108867	0.546921	2.14794	1.95943	0.4401293
