Iteration	Posterior	Likelihood	Prior	alpha_morpho	clock_morpho	diversification	extinction_rate	num_samp_anc	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	turnover
93730	-3168.315	-2903.65	-264.6653	0.437662	0.1936723	0.8760818	0.1821618	14	4.980069	0.3360185	0.0225014	0.209288	0.769019	2.99919	1.058244	0.965925	0.343008	1.15359	0.810831	0.126073	0.570019	2.49304	1.19521	2.28932	2.22363	1.274	0.112647	4.88047	0.0888441	0.0658827	2.49592	0.172136
93740	-3180.067	-2917.797	-262.2704	0.4273514	0.1475796	0.6678951	0.272295	14	4.986859	0.253739	0.0208499	0.201876	0.759259	3.01802	0.9401901	0.995377	0.343008	0.738136	0.796102	0.0115457	0.424126	2.50699	1.19521	2.28932	2.04274	1.274	0.326766	4.98686	0.0936447	0.0658827	3.1784	0.289617
93750	-3165.992	-2903.415	-262.5768	0.4759393	0.1511074	0.744964	0.1540888	14	4.987834	0.2551007	0.0290196	0.235918	0.80194	2.93312	0.8990529	1.06816	0.517063	0.736311	1.09928	0.0115457	0.404122	2.55833	1.19521	2.28932	2.04274	1.274	0.206105	4.98783	0.0936447	0.107616	3.2443	0.1713902
93760	-3173.203	-2911.085	-262.1182	0.4336788	0.1655573	0.7168801	0.1167222	13	4.987834	0.1913448	0.0218577	0.206436	0.765297	3.00641	0.8336023	0.945183	0.517063	1.83861	1.08501	0.0115457	0.45736	2.55833	1.19521	2.28932	2.04274	1.274	0.556724	4.97527	0.0936447	0.107616	2.89989	0.1400214
93770	-3172.539	-2905.262	-267.2773	0.4651569	0.1481346	0.3594508	0.3073353	14	4.987834	0.20526	0.0271261	0.228562	0.793161	2.95115	0.6667861	1.09617	0.577577	1.35433	1.08501	0.0227821	0.486037	2.55833	1.28813	2.28932	1.87779	1.29505	0.348382	4.98783	0.0936447	0.107616	2.2966	0.4609204
93780	-3180.679	-2914.385	-266.2937	0.4649037	0.1515258	0.73702	0.2415921	12	4.987834	0.1924034	0.0270822	0.228388	0.79295	2.95158	0.9786121	0.974318	0.577577	1.12545	1.01197	0.0227821	0.48116	2.55833	1.25894	2.28932	2.09243	1.0687	0.64441	4.98783	0.0256191	0.0757424	2.76271	0.2468722
93790	-3174.552	-2908.433	-266.1191	0.4597864	0.1752645	0.5050402	0.3323825	14	4.987834	0.2789551	0.026199	0.224855	0.788649	2.9603	0.8374227	0.974318	0.281178	1.08822	1.04427	0.0227821	0.754122	2.59741	1.25894	2.28932	2.09243	1.08977	0.247573	4.98783	0.0256191	0.068617	2.76271	0.3969112
93800	-3177.394	-2916.078	-261.3166	0.5331593	0.1865036	0.7607642	0.1496671	14	4.675894	0.2025356	0.0396862	0.273013	0.842973	2.84433	0.9104313	1.02754	0.468581	1.08822	1.06277	0.0227821	0.882242	2.90523	1.25894	2.28932	1.97577	1.08977	0.247573	4.67589	0.0256191	0.0665245	2.76271	0.1643914
93810	-3172.794	-2910.252	-262.5421	0.4934196	0.1840667	0.5276437	0.1340493	14	4.904753	0.3652075	0.0321747	0.247598	0.815421	2.90481	0.6616929	1.02715	0.194059	1.05278	1.06277	0.0227821	0.596563	2.90523	1.23883	2.4754	1.97577	1.167	0.258294	4.90475	0.0256191	0.131703	2.76271	0.2025853
93820	-3164.068	-2904.165	-259.9031	0.4709126	0.1797368	0.7022131	0.09109415	14	4.918124	0.2440889	0.0281316	0.232503	0.797893	2.94147	0.7933073	0.893605	0.194655	0.709514	1.06277	0.0227821	0.60155	2.89709	1.23883	2.4754	2.55561	0.996614	0.170444	4.91812	0.0256191	0.131703	2.76271	0.1148283
93830	-3162.017	-2904.452	-257.5655	0.4379507	0.1777492	0.7861084	0.08063696	14	4.957701	0.2876161	0.0225483	0.209494	0.769286	2.99867	0.8667454	0.786902	0.259966	0.60408	0.901986	0.0227821	0.60155	2.89709	1.22686	2.4754	2.55561	0.952729	0.142211	4.95748	0.0256191	0.131703	2.35831	0.0930342
93840	-3168.041	-2910.664	-257.3772	0.4458847	0.2018427	0.5798388	0.2048915	14	4.948978	0.3079893	0.023852	0.215129	0.776517	2.9845	0.7847303	1.09366	0.173519	1.26223	0.901986	0.0989038	0.593469	2.89709	1.07019	2.61673	2.55561	0.943146	0.224684	4.94898	0.0256191	0.187982	2.35831	0.261098
93850	-3167.719	-2909.34	-258.379	0.4235599	0.1897174	0.6092417	0.2647951	14	4.957606	0.2413546	0.0202549	0.199126	0.755566	3.02505	0.8740368	1.08772	0.26339	0.528598	0.955026	0.0989038	0.593469	2.89709	1.07293	2.61673	2.52547	0.943146	0.224684	4.94545	0.0256191	0.176813	2.10706	0.3029565
93860	-3167.133	-2906.853	-260.28	0.4993951	0.1942844	0.6815025	0.1273405	14	4.937837	0.1493934	0.0332757	0.251521	0.819828	2.89538	0.8088429	1.05686	0.332302	0.900646	0.955026	0.0989038	0.593469	2.84734	1.27838	2.61673	2.52547	0.943146	0.224684	4.93784	0.0256191	0.175527	2.25274	0.1574354
93870	-3165.209	-2904.829	-260.3805	0.443899	0.1686172	0.5227406	0.2251627	14	4.963747	0.2390269	0.0235232	0.213724	0.774729	2.98802	0.7479033	1.13557	0.52741	0.71584	0.955026	0.0989038	0.426782	2.84734	1.12511	2.73534	2.30109	0.943146	0.224684	4.96375	0.0256191	0.175527	2.81672	0.3010586
93880	-3163.271	-2904.996	-258.2751	0.5075614	0.1694559	0.7587949	0.2122418	14	4.963747	0.3078381	0.0347976	0.256823	0.825693	2.88269	0.9710366	0.988646	0.510002	0.71584	0.964544	0.0989038	0.462433	2.84734	1.13886	2.46879	2.21828	0.943146	0.319828	4.96374	0.0256191	0.175527	2.86092	0.2185724
93890	-3160.141	-2900.813	-259.3278	0.4712941	0.192095	0.5457186	0.2367612	14	4.971286	0.2721756	0.0281987	0.232763	0.798203	2.94084	0.7824798	1.11432	0.487123	0.71584	0.964544	0.0579055	0.520235	2.84734	1.14247	2.40912	2.21828	0.943146	0.300502	4.96407	0.0256191	0.160036	2.9595	0.302578
93900	-3167.883	-2911.59	-256.2931	0.3861531	0.1952151	0.8263614	0.1141521	14	4.966096	0.2759791	0.0147685	0.171339	0.715851	3.09804	0.9405135	1.18901	0.42304	0.71584	0.924146	0.0579055	0.520235	2.71067	1.14247	2.44308	2.23617	0.943146	0.300502	4.93619	0.0256191	0.160036	2.67226	0.1213721
93910	-3173.694	-2913.28	-260.4138	0.5065483	0.1797806	0.8048143	0.1303613	14	4.966096	0.432528	0.0346078	0.256169	0.824975	2.88425	0.9351756	1.18901	0.514553	0.71584	1.07861	0.0579055	0.482242	2.73632	1.29512	2.47441	2.23617	0.943146	0.457003	4.9661	0.0256191	0.170929	2.13577	0.1393976
93920	-3177.238	-2914.535	-262.7021	0.5638278	0.1643459	0.7128846	0.2873136	14	4.99394	0.3143559	0.045744	0.291557	0.86168	2.80102	1.000198	1.0984	0.431493	1.26494	1.07861	0.0579055	0.48369	2.73632	1.30193	2.47441	2.15387	0.943146	0.337445	4.99394	0.0256191	0.170929	2.67916	0.2872567
93930	-3172.22	-2907.279	-264.9407	0.4313748	0.166252	0.6455389	0.4092912	14	4.99394	0.2451388	0.0214887	0.20478	0.763116	3.01062	1.05483	1.0984	0.431493	0.711623	0.986902	0.0579055	0.346794	2.69149	1.34025	2.47441	2.20234	1.0129	0.104582	4.99394	0.0256191	0.170929	2.84782	0.3880162
93940	-3180.386	-2914.361	-266.0241	0.3749463	0.167899	0.7199788	0.2680367	14	4.99394	0.1737883	0.0132721	0.162808	0.702681	3.12124	0.9880155	0.967811	0.360991	0.711623	1.02134	0.0377378	0.404941	2.69149	1.34025	2.47441	2.20234	1.00387	0.218354	4.99394	0.0256191	0.170929	2.73193	0.2712879
93950	-3177.776	-2910.927	-266.8488	0.3969116	0.1566874	0.7685879	0.2123747	14	4.99394	0.2774412	0.0162714	0.179445	0.727917	3.07637	0.9809626	1.238	0.375819	1.27931	1.08269	0.0377378	0.492001	2.69149	1.35674	2.47441	2.12122	1.00387	0.218354	4.9939	0.0256191	0.198672	2.81171	0.2164962
93960	-3190.959	-2921.715	-269.2445	0.4707899	0.1636318	1.124513	0.1921731	14	4.983629	0.2759504	0.0281101	0.232419	0.797793	2.94168	1.316686	1.25338	0.440893	1.17427	1.01802	0.0377378	0.397207	2.92835	1.35674	2.47441	2.12122	1.00387	0.509583	4.98363	0.0256191	0.0464479	3.21055	0.1459521
93970	-3175.35	-2908.184	-267.166	0.4365609	0.1515391	0.839893	0.3520943	13	4.983629	0.2308892	0.0223228	0.208501	0.767996	3.00118	1.191987	1.27367	0.501611	1.17427	1.01802	0.0200025	0.397207	2.92835	1.44167	2.47441	2.12122	1.00387	0.293336	4.98363	0.0710352	0.0464479	3.21055	0.2953843
93980	-3174.962	-2911.514	-263.4485	0.4383389	0.1750336	0.3441831	0.2750444	14	4.983629	0.2082733	0.0226115	0.209771	0.769645	2.99797	0.6192275	1.0797	0.550312	1.17427	0.957965	0.0200025	0.49866	2.98371	1.23825	2.47441	2.12122	1.00387	0.287516	4.98363	0.0710352	0.0797491	3.21055	0.4441734
93990	-3169.874	-2910.482	-259.3925	0.4176846	0.1722574	0.7126093	0.1953312	14	4.983629	0.2116402	0.0193462	0.194839	0.749729	3.03609	0.9079405	1.29316	0.530444	1.01005	0.923823	0.076134	0.472597	2.98371	1.07725	2.47441	2.1317	1.00387	0.287516	4.98363	0.0710352	0.0658292	3.21055	0.2151366
94000	-3163.078	-2903.964	-259.1144	0.5138216	0.1699369	0.63395	0.2497977	14	4.994087	0.2984987	0.0359772	0.260843	0.83007	2.87311	0.8837477	1.306	0.530444	0.607696	1.03377	0.076134	0.472597	2.98371	1.14474	2.6662	2.1317	1.26069	0.286289	4.99409	0.0710352	0.12096	2.48665	0.2826572
94010	-3169.771	-2908.207	-261.5643	0.4628022	0.1829959	0.6775271	0.09688639	14	4.957966	0.2536668	0.0267183	0.22694	0.791194	2.95515	0.7744135	1.32736	0.482834	0.854968	1.27101	0.110624	0.470255	2.98371	1.47374	2.6662	2.1317	1.19478	0.483016	4.95797	0.0710352	0.140053	2.48665	0.1251094
94020	-3164.925	-2900.8	-264.1251	0.4893337	0.1526085	0.4663467	0.1140888	14	4.957966	0.3576607	0.0314282	0.244896	0.812349	2.91133	0.5804355	1.32736	0.482834	0.854968	1.27101	0.129741	0.470255	2.98371	1.47374	2.6662	2.34085	1.19478	0.59774	4.95797	0.0710352	0.154887	2.4775	0.1965573
94030	-3167.968	-2903.841	-264.1269	0.4667662	0.171147	0.9086767	0.1194885	14	4.964305	0.2972999	0.027406	0.229667	0.794495	2.94843	1.028165	1.3878	0.482834	0.421331	1.1197	0.129741	0.470255	2.98371	1.43696	2.6662	2.34085	1.19478	0.512187	4.9643	0.0710352	0.167196	2.4775	0.1162153
94040	-3174.88	-2912.616	-262.2644	0.5378875	0.1694718	0.736622	0.0868393	14	4.932481	0.2514884	0.0406069	0.275932	0.845992	2.83747	0.8234613	1.3878	0.632733	1.36972	1.1197	0.139752	0.425544	3.01725	1.37014	2.7358	2.56952	1.40886	0.344132	4.93248	0.0710352	0.167196	2.26701	0.1054564
94050	-3165.764	-2903.676	-262.0878	0.4366458	0.1612449	0.6221163	0.07480213	14	4.932481	0.2079527	0.0223365	0.208562	0.768075	3.00103	0.6969184	1.34058	0.597972	0.934049	1.0816	0.139752	0.701707	3.06164	1.31378	2.7358	2.56952	1.29826	0.214219	4.9324	0.0710352	0.167196	2.26701	0.1073327
94060	-3178.58	-2912.19	-266.3898	0.4771436	0.139647	0.5828839	0.08170911	14	4.98964	0.2837208	0.0292337	0.236733	0.802898	2.93114	0.664593	1.34058	0.388953	1.26208	1.11128	0.139752	0.701707	3.06164	1.31483	2.7358	2.36821	1.29826	0.0604811	4.98964	0.0710352	0.309802	2.11718	0.1229461
94070	-3175.516	-2906.565	-268.9511	0.4414594	0.1434933	0.5222653	0.1423277	13	4.999743	0.1648986	0.0231215	0.211993	0.772512	2.99237	0.664593	1.34058	0.451338	1.26208	1.24886	0.303237	0.433152	3.06164	1.42274	2.7358	2.36821	1.29826	0.0752826	4.99958	0.0363476	0.0959751	2.11718	0.2141577
94080	-3185.132	-2921.21	-263.9222	0.5562298	0.1639223	0.73268	0.1126332	14	4.999743	0.2186932	0.0442253	0.287048	0.857233	2.81149	0.8453132	1.32703	0.631923	1.04523	1.28343	0.303237	0.433152	3.06164	1.42274	2.7358	2.27625	1.4473	0.0528713	4.99974	0.0363476	0.152722	2.69141	0.1332444
94090	-3181.95	-2913.663	-268.2864	0.4235787	0.1569291	0.7018201	0.1613155	13	4.999743	0.1780835	0.0202578	0.199139	0.755585	3.02502	0.8631356	1.69136	0.402185	0.971811	1.23686	0.303237	0.480046	3.12457	1.56333	2.7358	2.27625	1.4473	0.0528713	4.95741	0.0363476	0.152722	3.03179	0.1868947
94100	-3183.292	-2914.405	-268.8869	0.4948926	0.1418519	0.6895297	0.1638813	13	4.999743	0.1941776	0.0324451	0.248569	0.816516	2.90247	0.853411	1.77107	0.694952	0.961777	1.23686	0.312956	0.390905	3.12457	1.53264	2.76142	2.27625	1.14405	0.0701629	4.99974	0.277542	0.152722	2.82852	0.1920309
94110	-3186.889	-2918.859	-268.03	0.4699389	0.1613819	0.5788538	0.1322588	13	4.999743	0.3013279	0.0279607	0.231839	0.7971	2.9431	0.7111126	1.70386	0.550638	0.615525	1.23686	0.312956	0.513219	3.12457	1.56816	2.76142	2.39612	1.18399	0.15686	4.99974	0.109788	0.152722	2.6541	0.1859885
94120	-3178.352	-2915.102	-263.2502	0.5338913	0.1728825	0.5865744	0.2420101	14	4.915678	0.272213	0.0398284	0.273466	0.843444	2.84326	0.8285845	1.57087	0.512799	1.21673	1.20179	0.141552	0.513219	3.12457	1.47223	2.76142	2.39612	1.18399	0.15686	4.90042	0.109788	0.0958822	2.6541	0.2920766
94130	-3190.502	-2919.666	-270.8362	0.4352381	0.124363	0.7778285	0.1106228	13	4.950271	0.2428257	0.0221089	0.207555	0.766761	3.00358	0.8884513	1.57676	0.740479	0.992879	1.18592	0.141552	0.513219	3.12457	1.47808	2.76142	2.23236	1.18399	0.227127	4.95027	0.109788	0.170331	1.37767	0.1245119
94140	-3189.549	-2918.919	-270.6298	0.4663838	0.1603135	0.6461762	0.1184664	13	4.950271	0.2973933	0.0273394	0.229405	0.794178	2.94908	0.7646426	1.61141	0.754503	0.992879	1.19495	0.136321	0.526785	3.12457	1.29871	2.76142	2.37525	1.42118	0.079136	4.95027	0.109788	0.170331	1.37767	0.1549305
94150	-3184.465	-2914.81	-269.6555	0.4915129	0.1525586	0.5531889	0.3133113	13	4.957054	0.2130256	0.0318257	0.246339	0.813993	2.90784	0.8665002	1.61141	0.899183	0.992879	1.19495	0.136321	0.631161	3.12457	1.38802	2.76142	2.37525	1.44412	0.188761	4.95705	0.131167	0.139815	1.37767	0.3615825
94160	-3187.684	-2911.608	-276.0764	0.4536175	0.1299737	0.3660555	0.3039471	12	4.98814	0.3241581	0.0251479	0.220562	0.783348	2.97094	0.6700026	1.61141	0.899183	1.44577	1.19495	0.136321	0.603432	3.12457	1.34673	2.76142	2.32283	1.44412	0.00756503	4.98744	0.131167	0.139815	1.37767	0.4536506
94170	-3190.84	-2917.816	-273.0241	0.4866334	0.1595341	0.6252733	0.3101741	11	4.99689	0.1516771	0.0309378	0.2431	0.810293	2.91567	0.9354474	1.42854	0.665896	1.44577	1.19495	0.136321	0.603432	3.12457	1.39991	2.76142	2.32283	1.18873	0.0314673	4.99689	0.131167	0.139815	1.9847	0.3315783
94180	-3187.243	-2920.452	-266.7905	0.4253491	0.1899852	0.4606789	0.2579382	14	4.99689	0.1700629	0.0205348	0.200425	0.757316	3.02172	0.7186171	1.42854	0.665896	0.900658	1.17771	0.136321	0.528476	3.12457	1.39136	2.76142	2.39457	0.6236	0.174448	4.99562	0.0442831	0.155995	1.9847	0.3589369
94190	-3182.84	-2912.865	-269.9745	0.4162557	0.1333808	0.7154321	0.2911081	14	4.99689	0.2406643	0.0191277	0.193791	0.748288	3.03879	1.00654	1.68574	0.687707	1.27226	1.06541	0.136321	0.528476	3.12457	1.51984	2.76142	2.39457	1.24104	0.106961	4.99689	0.0442831	0.155995	2.83837	0.2892165
94200	-3179.024	-2910.595	-268.4284	0.4736854	0.1621541	0.7870867	0.08816615	14	4.99689	0.2239779	0.0286204	0.23439	0.800135	2.93685	0.8752529	1.68574	0.691911	0.84114	1.06541	0.136321	0.681357	3.12457	1.17689	2.85531	2.49994	1.18789	0.106961	4.99689	0.135711	0.199302	2.90226	0.1007322
94210	-3181.088	-2912.14	-268.9481	0.3983632	0.1492847	0.6874252	0.05429049	14	4.99689	0.220853	0.016479	0.180532	0.729503	3.07349	0.7417157	1.58044	0.480512	1.10591	1.08348	0.136321	0.676658	3.12457	1.46093	2.85531	2.57396	1.36291	0.0529977	4.89232	0.0710838	0.199302	2.16427	0.07319583
94220	-3190.213	-2919.529	-270.6838	0.4566633	0.1402459	0.6240668	0.1898988	12	4.99689	0.1990924	0.025665	0.222686	0.785981	2.96567	0.8139655	1.72059	0.51687	1.10591	1.08348	0.136321	0.676658	3.23562	1.29141	2.85531	2.61656	1.28329	0.251853	4.99689	0.0710838	0.166855	2.76075	0.2333008
94230	-3187.266	-2917.086	-270.1804	0.5745303	0.1469851	0.5603737	0.08687934	14	4.99689	0.2490726	0.0479011	0.297815	0.867747	2.78654	0.647253	1.72059	0.604092	1.20918	1.08348	0.136321	0.553145	3.23562	1.29141	2.85531	2.61656	1.22977	0.0270793	4.99689	0.053899	0.2846	3.38796	0.1342278
94240	-3176.462	-2908.837	-267.6249	0.4960403	0.1378559	0.5909154	0.06984677	14	4.99689	0.3053564	0.0326562	0.249323	0.817366	2.90065	0.6607622	1.72059	0.604092	1.06198	1.08348	0.136321	0.776227	3.23562	1.29141	2.80646	2.59436	1.23842	0.0270793	4.99645	0.053899	0.2846	2.42661	0.1057064
94250	-3185.317	-2919.017	-266.3004	0.4622268	0.1374277	0.6517103	0.1445162	14	4.875425	0.2206231	0.026619	0.226543	0.790711	2.95613	0.7962265	1.72059	0.415111	1.06198	1.08348	0.136321	0.776227	3.02415	1.29141	2.80646	2.59436	1.22863	0.0270793	4.87542	0.053899	0.275213	1.98585	0.1815014
94260	-3180.767	-2916.917	-263.8498	0.4400138	0.1662477	0.6782382	0.09643917	14	4.875425	0.2070676	0.0228847	0.210965	0.771189	2.99496	0.7746773	1.72059	0.594619	0.801917	1.08348	0.109447	0.776227	2.99827	1.29141	2.80646	2.59436	1.15373	0.0856655	4.87543	0.053899	0.260483	3.00936	0.1244895
94270	-3186.003	-2917.321	-268.6822	0.48989	0.1429006	0.6677778	0.1248141	14	4.995458	0.3302627	0.0315295	0.245265	0.81277	2.91044	0.7925919	1.72261	0.342709	0.943706	1.08348	0.116347	0.776227	2.99827	1.29141	2.80646	2.59436	1.14735	0.0910923	4.99546	0.053899	0.273966	2.82819	0.1574759
94280	-3199.56	-2928.421	-271.1394	0.4626105	0.1290019	0.428159	0.1221823	14	4.995458	0.3031667	0.0266852	0.226808	0.791033	2.95547	0.5503414	1.72261	0.752523	0.884026	1.08348	0.116347	0.776227	2.99827	1.36363	2.42506	1.56772	1.3611	0.0423232	4.99119	0.053899	0.443256	2.8238	0.2220119
94290	-3207.348	-2932.796	-274.552	0.6029249	0.1234709	0.5021342	0.06498673	14	4.995458	0.3964608	0.0537119	0.313894	0.882804	2.74959	0.5671209	1.72261	0.782675	1.58307	1.27115	0.116347	0.776227	2.68939	1.38511	2.10636	1.56772	1.41955	0.152317	4.99546	0.053899	0.347153	2.62103	0.1145906
94300	-3200.443	-2929.586	-270.8574	0.4233048	0.1334351	0.4921631	0.1104943	15	4.995458	0.3204834	0.0202151	0.19894	0.755316	3.02553	0.6026574	1.54192	0.445639	1.81616	1.27115	0.116347	0.776227	2.68939	1.47193	2.10636	1.56772	1.28903	0.0222335	4.99514	0.053899	0.15057	2.70381	0.1833452
94310	-3187.034	-2916.069	-270.9651	0.4217269	0.1441196	0.8853568	0.1123296	14	4.995458	0.2848496	0.0199696	0.197791	0.75376	3.02848	0.9976864	1.54192	0.445639	1.63776	1.28832	0.116347	0.479886	2.69119	1.57562	2.34723	2.00686	1.28629	0.0637369	4.97137	0.053899	0.15057	2.48659	0.1125901
94320	-3191.868	-2922.786	-269.0817	0.5730196	0.1435044	0.4414937	0.1568965	14	4.995458	0.1667471	0.0475954	0.296938	0.866904	2.78856	0.5983902	1.56854	0.531915	1.08923	1.28832	0.116347	0.486481	2.69119	1.50705	2.44745	2.08175	1.28629	0.29897	4.99546	0.053899	0.224313	2.72372	0.2621976
94330	-3181.443	-2911.448	-269.9952	0.4486589	0.1459574	0.678567	0.06150002	14	4.995458	0.270974	0.0243141	0.217084	0.778992	2.97961	0.7400671	1.79995	0.502553	1.08923	1.28832	0.116347	0.701023	2.69119	1.50705	2.44745	2.08175	1.49555	0.29897	4.99546	0.053899	0.224313	2.72372	0.0831006
94340	-3184.133	-2917.649	-266.4843	0.5587324	0.1606889	0.6716414	0.09670858	14	4.870913	0.199327	0.0447243	0.28854	0.858711	2.80803	0.7683499	1.79995	0.502553	1.08923	1.29671	0.116347	0.543246	2.64858	1.38857	2.44745	2.33975	1.24639	0.20287	4.87089	0.053899	0.159889	2.61526	0.1258653
94350	-3182.171	-2914.067	-268.1034	0.4176503	0.1387911	0.7010371	0.08841182	14	4.963008	0.2517892	0.0193409	0.194813	0.749695	3.03615	0.7894489	1.7098	0.395118	0.638714	1.32062	0.0169495	0.490077	2.64858	1.60456	2.42386	2.28922	1.1906	0.14922	4.96301	0.0766955	0.197201	2.31581	0.1119918
94360	-3180.42	-2914.294	-266.1262	0.5321792	0.1542067	0.6031458	0.08494097	14	4.983955	0.2880476	0.039496	0.272405	0.842341	2.84576	0.6880867	1.28065	0.334126	0.82037	1.35029	0.0169495	0.697972	2.64438	1.60456	2.42386	2.28922	1.18253	0.358909	4.98395	0.204111	0.197201	2.48406	0.1234452
94370	-3179.846	-2912.191	-267.6551	0.5400348	0.1588153	0.6731606	0.06148767	14	4.983955	0.2647609	0.0410268	0.27725	0.847346	2.83438	0.7346483	1.30097	0.760664	1.58451	1.35029	0.0169495	0.813174	2.75248	1.60456	2.42386	1.97627	1.2362	0.271628	4.98379	0.204111	0.197201	2.48406	0.08369675
94380	-3181.53	-2910.885	-270.6453	0.4728328	0.1388976	0.6940983	0.1676247	13	4.983955	0.2226267	0.0284698	0.233811	0.799448	2.93827	0.861723	1.34025	0.435464	1.58451	1.40055	0.0169495	0.761878	2.75248	1.67783	2.42386	1.85536	1.12687	0.271628	4.98392	0.204111	0.294272	2.48406	0.1945227
94390	-3189.412	-2916.052	-273.3594	0.5300454	0.1772147	0.5849598	0.4053144	12	4.983955	0.110868	0.0390826	0.271078	0.840956	2.84888	0.9902742	1.2899	0.435464	1.58451	1.40723	0.0169495	0.716274	2.64244	1.4812	2.42386	2.31054	1.12834	0.367468	4.98395	0.204111	0.272182	2.71139	0.4092951
94400	-3182.922	-2910.566	-272.356	0.3909121	0.1493125	0.853656	0.1902075	12	4.983955	0.2290591	0.0154254	0.174935	0.721256	3.08838	1.043864	1.35194	0.435464	1.58762	1.18094	0.0169495	0.641518	2.64244	1.4492	2.42386	2.31054	1.28573	0.140109	4.9607	0.204111	0.184428	2.71139	0.182215
94410	-3178.559	-2913.482	-265.0767	0.5084773	0.147663	0.7492744	0.1179486	14	4.983955	0.1679226	0.0349695	0.257414	0.82634	2.88128	0.8672231	1.35194	0.407125	0.836201	1.5396	0.0169495	0.558457	2.64244	1.72395	2.42386	2.31054	1.22317	0.279538	4.96841	0.204111	0.184428	2.71139	0.1360073
94420	-3181.88	-2915.067	-266.8127	0.5373759	0.1384544	0.5966804	0.1302102	14	4.983955	0.2498587	0.0405071	0.275617	0.845668	2.83821	0.7268905	1.43869	0.565315	0.836201	1.57029	0.121527	0.796999	2.64244	1.79542	2.42386	2.31054	1.22317	0.209388	4.98395	0.204111	0.184428	2.0342	0.1791331
94430	-3181.956	-2913.118	-268.8384	0.5129853	0.1362856	0.702024	0.146598	14	4.983955	0.2322018	0.035819	0.260309	0.829492	2.87438	0.8486221	1.46461	0.662644	0.93758	1.55287	0.121527	0.827746	2.64244	1.72204	2.06287	2.13156	1.28792	0.135972	4.98307	0.204111	0.184428	2.29884	0.1727483
94440	-3188.719	-2916.22	-272.4996	0.5000094	0.1281848	0.6968447	0.1322293	14	4.983955	0.2512198	0.0333895	0.251922	0.820275	2.89441	0.8290739	1.15892	0.633874	1.07859	1.04498	0.121527	0.64795	2.64244	1.72204	2.06287	2.13156	1.28792	0.135972	4.9825	0.204111	0.184428	2.29884	0.1594903
94450	-3187.659	-2918.034	-269.6255	0.4227549	0.1383648	0.6206328	0.1304738	14	4.983955	0.195688	0.0201294	0.19854	0.754775	3.02656	0.7511066	1.46835	0.48622	0.937307	1.46247	0.0687759	0.781182	2.56724	1.73165	2.06287	2.0371	1.10773	0.371282	4.98395	0.204111	0.29129	2.29884	0.1737088
94460	-3183.556	-2914.389	-269.1666	0.4969874	0.1354854	0.5513566	0.1183318	14	4.994271	0.1852261	0.0328307	0.249945	0.818064	2.89916	0.6696884	1.72799	0.567354	0.835496	1.44627	0.0687759	0.484397	2.56724	1.67012	2.06287	1.92649	1.10773	0.190942	4.98897	0.204111	0.29129	2.75617	0.1766968
94470	-3185.102	-2914.144	-270.9579	0.4916945	0.1458301	0.6904266	0.21696	14	4.994271	0.1552782	0.0318589	0.246459	0.81413	2.90755	0.9073866	1.72799	0.571783	0.805164	1.09751	0.0687759	0.602844	2.61839	1.51527	2.06287	2.11957	0.677066	0.355745	4.99216	0.0857671	0.247652	2.04146	0.2391043
94480	-3191.717	-2919.393	-272.3241	0.4864033	0.1250481	0.3365432	0.2013788	14	4.997665	0.321806	0.0308962	0.242947	0.810117	2.91604	0.537922	1.68216	0.579244	0.805164	1.13025	0.0918464	0.515273	2.61839	1.70449	2.06287	2.11957	0.985386	0.355745	4.99592	0.0857671	0.247652	2.76427	0.3743643
94490	-3182.592	-2908.721	-273.871	0.5393374	0.1276868	0.5565768	0.292712	12	4.997665	0.1821412	0.0408903	0.276823	0.846908	2.83538	0.8492888	1.6278	0.771421	1.52478	1.13025	0.0918464	0.466712	2.72181	1.42254	2.06287	2.11957	0.798136	0.36078	4.99767	0.0857671	0.0956405	2.42067	0.3446554
