Iteration	Posterior	Likelihood	Prior	alpha_morpho	clock_morpho	diversification	extinction_rate	num_samp_anc	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	turnover
57370	-1753.021	-1554.974	-198.0479	0.2636979	0.1437105	0.8581053	0.006095572	10	4.324235	0.2488901	0.00281255	0.0767454	0.529496	3.39095	0.8642009	0.190572	1.17006	0.0880216	0.788316	0.762323	0.378392	0.543405	0.977721	0.81692	1.05734	0.00705342
57380	-1742.794	-1544.13	-198.6644	0.2591262	0.1387025	0.9037715	0.003975095	10	3.853452	0.1783696	0.00256465	0.0733553	0.52034	3.40374	0.9077466	0.0411505	1.17006	0.150814	0.714762	0.762323	0.390467	0.553578	0.932972	0.880661	1.05256	0.00437908
57390	-1742.862	-1542.85	-200.0117	0.2476986	0.1201808	0.8374476	0.003392668	10	4.256197	0.2450895	0.00200623	0.0650331	0.496607	3.43635	0.8408402	0.0918466	0.997036	0.116606	0.687127	0.705133	0.46865	0.325119	1.13659	0.880661	1.45704	0.004034855
57400	-1749.299	-1544.976	-204.3223	0.2210315	0.1087061	0.640382	0.00469041	10	4.609325	0.1234269	0.00102449	0.046721	0.436295	3.51596	0.6450725	0.0702474	0.997036	0.03277	0.915533	0.688282	0.412131	0.745619	1.39857	1.01421	1.55785	0.007271137
57410	-1751.179	-1542.875	-208.3042	0.2451394	0.1005044	0.842931	0.006037604	10	4.894863	0.1887453	0.00189291	0.0632029	0.491123	3.44378	0.8489686	0.0190526	1.26837	0.03277	0.862626	0.522944	0.282834	0.745619	1.07179	1.01421	1.50877	0.007111693
57420	-1766.252	-1556.927	-209.3244	0.2243307	0.0904549	0.8308242	0.0362362	10	4.40708	0.291764	0.00112302	0.0488848	0.444142	3.50585	0.8670604	0.0587734	1.26837	0.0442209	0.861267	0.747085	0.444022	0.657153	1.17681	1.01421	1.50877	0.04179201
57430	-1770.064	-1563.291	-206.7725	0.1706804	0.1324405	0.7020355	0.01270187	10	4.49052	0.1377146	0.000162152	0.0187541	0.302977	3.67811	0.7147373	0.0988065	1.03564	0.222587	0.617338	0.741269	0.414747	0.718522	1.15663	0.912223	1.47435	0.01777138
57440	-1748.261	-1541.274	-206.9868	0.2211208	0.11541	0.708959	0.02612077	10	4.686034	0.1553631	0.00102707	0.0467791	0.436509	3.51569	0.7350798	0.0873445	1.03564	0.085289	0.838733	0.614043	0.461124	0.53	0.845297	0.912223	1.25868	0.0355346
57450	-1744.901	-1536.975	-207.9262	0.2381939	0.12329	0.8494489	0.1071761	9	4.802543	0.2313928	0.00160644	0.0583064	0.475918	3.46417	0.9566251	0.0824936	1.03564	0.183521	0.712898	0.696912	0.340551	0.636952	0.914879	0.788194	1.12711	0.1120357
57460	-1759.1	-1546.804	-212.2958	0.2225749	0.1209714	0.6913787	0.1831601	9	4.651695	0.2778595	0.00106982	0.0477292	0.43998	3.51122	0.8745388	0.0331559	1.00908	0.0558985	0.666713	0.677807	0.315722	0.54188	0.928725	0.788194	1.32603	0.2094362
57470	-1751.655	-1551.014	-200.6408	0.2334236	0.1560472	0.8214211	0.1976061	10	4.360031	0.2635281	0.0014271	0.0550081	0.465201	3.47836	1.019027	0.1201	1.24453	0.112865	0.697182	0.85655	0.331757	0.796831	1.11408	0.788194	1.26535	0.1939164
57480	-1743.515	-1544.639	-198.8754	0.2329331	0.1439017	0.8489751	0.1789274	10	4.521792	0.1553302	0.00140945	0.0546722	0.464086	3.47983	1.027902	0.0404898	0.652383	0.112865	0.660241	0.85655	0.371851	0.413043	1.00084	0.762798	1.35642	0.1740704
57490	-1745.467	-1539.293	-206.1744	0.2462467	0.1175702	0.8808915	0.1305414	9	4.32092	0.2089024	0.00194142	0.0639931	0.493503	3.44056	1.011433	0.0549609	0.636429	0.0508749	0.660241	0.515152	0.352661	0.24289	0.952324	0.762798	1.3552	0.1290658
57500	-1738.971	-1533.129	-205.8426	0.2428528	0.1169888	0.7686337	0.07881428	9	3.794321	0.2981369	0.00179523	0.0615791	0.486169	3.45046	0.8474479	0.0549609	0.636429	0.0508749	0.590718	0.534728	0.352661	0.109158	1.17449	0.762798	1.57813	0.09300191
57510	-1756.335	-1547.235	-209.1005	0.2263949	0.1216779	0.5829008	0.1867351	10	4.67855	0.3396416	0.00118781	0.0502549	0.448996	3.49956	0.769636	0.0813741	0.816635	0.0959876	0.592954	1.00901	0.323601	0.235988	1.09709	0.704447	1.57813	0.2426279
57520	-1746.321	-1539.513	-206.8074	0.2638175	0.1131259	0.8150786	0.1143334	9	4.793063	0.3179311	0.00281923	0.0768345	0.529733	3.39061	0.9294119	0.048682	0.742814	0.171041	0.497912	0.798228	0.330958	0.235988	1.07763	0.704447	1.3252	0.1230169
57530	-1749.442	-1541.111	-208.331	0.2987089	0.1159175	0.7390523	0.1855364	9	4.537944	0.298634	0.00519116	0.103491	0.593628	3.29769	0.9245887	0.09685	0.51666	0.255866	0.497912	0.798228	0.387189	0.0695012	1.19454	0.626609	1.37852	0.2006692
57540	-1747.624	-1539.947	-207.6768	0.2339483	0.129236	0.82483	0.174029	9	4.77597	0.1280119	0.00144614	0.0553681	0.466391	3.4768	0.9988589	0.0338005	0.51666	0.105168	0.551098	0.759636	0.363534	0.154884	1.32659	0.743157	1.48374	0.1742278
57550	-1760.938	-1547.462	-213.4761	0.2242088	0.1076389	0.6778385	0.1394851	8	4.196529	0.2829282	0.00111927	0.0488043	0.443854	3.50622	0.8173236	0.0877324	0.551034	0.105168	0.551098	0.672025	0.363534	0.104612	1.14932	0.706359	1.50821	0.1706608
57560	-1744.715	-1532.614	-212.1012	0.1966712	0.1244513	0.6969869	0.1860701	9	4.841123	0.2300162	0.000472607	0.0318774	0.374914	3.59274	0.883057	0.0456708	0.400642	0.0652286	0.586176	0.630436	0.305328	0.199206	1.09936	0.672011	1.20614	0.2107113
57570	-1752.492	-1544.096	-208.3967	0.2104245	0.1186399	0.7142572	0.09392435	9	4.767297	0.1265571	0.000747809	0.0399975	0.410313	3.54894	0.8081816	0.0162823	0.779191	0.0742371	0.486206	0.440174	0.305328	0.497612	0.999143	0.673529	1.17478	0.1162169
57580	-1742.047	-1541.273	-200.7739	0.2339084	0.1302647	0.8093749	0.03886424	10	4.028514	0.1619172	0.00144469	0.0553407	0.4663	3.47691	0.8482391	0.0704907	0.779191	0.0924102	0.465348	0.691177	0.371232	0.472236	0.928834	0.51032	1.14641	0.04581755
57590	-1749.535	-1546.923	-202.6125	0.2133125	0.1322996	1.028254	0.04642062	9	4.02534	0.2640205	0.000817272	0.0417912	0.417501	3.53989	1.074675	0.0704907	0.779191	0.091049	0.513302	0.796208	0.423424	0.576663	0.928834	0.649428	1.21016	0.04319504
57600	-1750.112	-1543.13	-206.9819	0.2278674	0.1338493	0.8693037	0.09447808	9	4.350478	0.3323171	0.00123554	0.0512396	0.452432	3.49509	0.9637818	0.0740528	0.779191	0.0392814	0.513302	0.537211	0.414596	0.331096	0.822954	0.661144	1.06494	0.09802849
57610	-1742.936	-1536.114	-206.822	0.2320736	0.1227641	0.9301043	0.09374307	9	4.237258	0.2359116	0.00137886	0.054085	0.462127	3.48241	1.023847	0.00473928	0.74576	0.0886877	0.439721	0.537211	0.414596	0.190272	0.933655	0.647104	1.07888	0.09155962
57620	-1747.022	-1542.34	-204.6819	0.248586	0.1340507	0.9313831	0.2123541	10	4.61616	0.1523281	0.00204651	0.0656707	0.498494	3.43379	1.143737	0.043425	0.678751	0.0654238	0.508243	0.722737	0.407537	0.348933	0.935769	0.647104	1.17885	0.1856669
57630	-1755.666	-1546.031	-209.6348	0.2479166	0.132591	0.9417711	0.2019661	8	4.791175	0.2602023	0.00201608	0.0651895	0.497071	3.43572	1.143737	0.0890214	0.764763	0.057076	0.576708	0.790403	0.429699	0.169327	0.941926	0.647104	1.16168	0.1765844
57640	-1757.396	-1552.33	-205.0655	0.2085577	0.1465509	0.6437013	0.2662099	8	3.663666	0.216396	0.000705157	0.0388537	0.405621	3.55482	0.9099112	0.0888889	0.87389	0.084098	0.698606	0.782819	0.384294	0.162414	1.16356	0.765274	1.16168	0.2925669
57650	-1746.985	-1537.392	-209.5935	0.2110724	0.1418578	0.6820229	0.2802448	8	4.865373	0.07638147	0.000763023	0.0403974	0.411933	3.54691	0.9622678	0.160235	0.87389	0.084098	0.686773	0.752629	0.306806	0.546677	1.02978	0.765274	1.16168	0.2912337
57660	-1742.857	-1545.111	-197.7456	0.212594	0.1362212	0.917024	0.02908111	10	4.884171	0.1942992	0.000799591	0.0413422	0.415721	3.54214	0.9461051	0.0478417	0.87389	0.066912	0.686773	0.468867	0.422187	0.589847	1.02978	0.765274	1.31335	0.03073772
57670	-1750.618	-1549.626	-200.9919	0.2451675	0.153145	0.6911598	0.05191585	10	4.259703	0.2073441	0.00189414	0.0632229	0.491183	3.4437	0.7430756	0.0960822	0.92092	0.24277	0.63607	0.981256	0.431701	0.589844	1.66112	0.656624	1.97024	0.06986617
57680	-1755.746	-1546.346	-209.3993	0.2167891	0.1189016	0.5278948	0.07601128	9	4.533101	0.2265576	0.000906642	0.0439877	0.426041	3.52906	0.603906	0.0608954	0.873856	0.19112	0.596185	0.925138	0.279732	0.529723	2.02057	0.701717	1.72816	0.1258661
57690	-1754.08	-1544.009	-210.0707	0.2474597	0.1005622	0.8252837	0.07111741	9	4.809032	0.2463706	0.00199547	0.0648616	0.496098	3.43704	0.8964011	0.169381	0.536346	0.356216	0.755353	0.603262	0.344525	1.20638	1.71031	0.774384	1.72816	0.07933659
57700	-1763.32	-1550.438	-212.8819	0.2221069	0.1109255	0.9456799	0.0746986	9	4.798794	0.2652004	0.00105594	0.0474227	0.438865	3.51266	1.020379	0.0327154	0.852337	0.269788	0.543398	0.994861	0.354783	1.11696	1.60249	0.710283	1.72816	0.07320675
57710	-1751.768	-1542.505	-209.2634	0.2115162	0.1039881	0.6510507	0.05390858	10	4.916954	0.1731573	0.000773565	0.0406721	0.41304	3.54551	0.7049593	0.0743292	0.818698	0.209682	0.692455	1.37946	0.373111	0.379557	1.60978	0.772323	1.70585	0.07647048
57720	-1757.156	-1544.586	-212.57	0.2954538	0.08779309	0.5744935	0.1050377	10	4.579011	0.2149817	0.00493378	0.100963	0.588088	3.30601	0.6795312	0.0402908	1.98486	0.354328	0.621224	1.2113	0.511001	0.937808	1.66502	0.729122	1.56285	0.1545738
57730	-1768.194	-1555.9	-212.2936	0.2351463	0.1182572	0.8011533	0.06799056	10	4.931271	0.1671973	0.00149026	0.0561927	0.469097	3.47322	0.8691438	0.0590833	1.68214	0.156906	0.641836	1.17759	0.481722	1.1655	1.46089	0.857461	1.58087	0.07822705
57740	-1756.85	-1547.74	-209.1102	0.2403212	0.08645793	0.8258089	0.04141023	10	4.523984	0.1203265	0.00169095	0.0597947	0.480625	3.45789	0.8672191	0.0590833	1.44798	0.123666	0.586118	0.926314	0.556518	0.9358	1.41719	0.857461	1.68378	0.04775059
57750	-1756.018	-1545.025	-210.993	0.246265	0.09533769	0.9644642	0.07288898	10	4.669152	0.1453142	0.00194223	0.0640062	0.493543	3.44051	1.037353	0.0412307	1.18851	0.466507	0.586118	1.14372	0.578081	0.637136	1.71426	0.645351	1.78943	0.07026438
57760	-1747.758	-1536.842	-210.9161	0.2163742	0.115641	0.7334733	0.09611375	9	4.655566	0.2277378	0.000895639	0.0437235	0.425028	3.53035	0.8295871	0.153321	1.18851	0.329977	0.621093	1.40361	0.463287	0.637136	1.87098	0.754096	1.78943	0.1158573
57770	-1744.104	-1537.654	-206.4498	0.2128162	0.1054743	0.6995992	0.08508064	10	4.8066	0.1770842	0.000805028	0.0414808	0.416272	3.54144	0.7846798	0.0162059	1.13291	0.329977	0.809735	1.40361	0.485263	0.749253	1.57541	0.860671	1.82586	0.1084272
57780	-1755.245	-1546.323	-208.9225	0.2620767	0.1008431	0.6921168	0.08246355	10	4.891791	0.1537714	0.00272302	0.0755397	0.526271	3.39547	0.7745804	0.135638	1.13291	0.159758	0.800635	1.1868	0.221918	0.82901	1.60416	0.860671	1.86077	0.1064622
57790	-1754.695	-1545.241	-209.4545	0.2276261	0.0983056	0.7557528	0.02257876	10	4.71488	0.1281464	0.00122763	0.0510778	0.45187	3.49582	0.7783316	0.217203	1.48951	0.121176	0.592187	1.36861	0.347591	0.757972	1.87155	0.860671	1.97394	0.02900918
57800	-1754.004	-1544.414	-209.5904	0.2290834	0.1054082	0.8647028	0.03160735	10	4.415253	0.2356508	0.0012759	0.0520573	0.455253	3.49141	0.8963101	0.073438	1.48951	0.121176	0.619376	0.493443	0.347591	0.757972	1.7574	0.811868	2.01436	0.03526386
57810	-1756.733	-1552.955	-203.7776	0.2627633	0.1099428	0.7598567	0.0176571	10	4.609753	0.2562743	0.00276072	0.0760499	0.52764	3.39355	0.7775138	0.0154748	0.740486	0.121176	0.65431	1.04968	0.347167	0.468627	1.88995	0.811868	2.05913	0.02270969
57820	-1754.008	-1551.884	-202.1242	0.2626412	0.1181023	0.7611264	0.03255479	10	4.180003	0.2242784	0.00275399	0.0759591	0.527397	3.39389	0.7936812	0.0411006	0.740486	0.0413668	0.633476	0.729325	0.422359	0.433306	1.82771	0.811868	2.05913	0.04101747
57830	-1755.587	-1548.052	-207.5355	0.2636889	0.1262517	0.9914008	0.02311945	9	4.142113	0.1885637	0.00281205	0.0767388	0.529478	3.39097	1.01452	0.0543549	0.765589	0.0413668	0.498487	0.52932	0.456167	0.268365	2.13341	0.750452	2.15454	0.02278856
57840	-1752.669	-1542.272	-210.397	0.2146525	0.1324027	0.5430546	0.2389309	9	4.567522	0.1554421	0.000850962	0.042633	0.420807	3.53571	0.7819855	0.00728633	0.67347	0.0413668	0.628413	0.38065	0.252606	0.165138	2.21818	0.750452	2.09405	0.3055439
57850	-1751.643	-1541.325	-210.3176	0.2228076	0.1054635	0.8251338	0.1196465	9	4.989536	0.1547847	0.00107677	0.0478818	0.440533	3.51051	0.9447804	0.0568741	0.616636	0.047762	0.662006	0.840371	0.306619	0.177559	2.043	0.750452	2.09405	0.1266395
57860	-1753.297	-1544.208	-209.0891	0.2406548	0.1112496	0.9360012	0.07694445	9	4.809826	0.1667114	0.00170446	0.060029	0.481359	3.45691	1.012946	0.100325	0.616636	0.047762	0.684961	0.297304	0.364064	0.100476	2.0075	0.898908	2.09405	0.07596108
57870	-1754.627	-1554.09	-200.5374	0.2491603	0.1251779	1.004893	0.05744153	10	4.455543	0.2129385	0.00207285	0.0660842	0.499712	3.43213	1.062335	0.0738053	0.676524	0.047762	0.920852	0.523586	0.370066	0.235068	1.86658	0.967606	2.09405	0.05407101
57880	-1751.55	-1547.885	-203.6647	0.2417082	0.1069354	0.8673578	0.06994471	10	4.705978	0.1906555	0.00174758	0.0607706	0.48367	3.45381	0.9373025	0.0738053	0.955471	0.177299	0.78451	0.484488	0.298499	0.497317	1.82656	0.967606	2.09405	0.07462341
57890	-1753.634	-1551.038	-202.5966	0.2334647	0.1337149	0.7706864	0.02370602	10	4.30704	0.1623455	0.00142859	0.0550363	0.465294	3.47824	0.7943924	0.11856	0.955471	0.104098	0.806718	0.62256	0.333399	0.511085	1.83676	1.23671	2.02093	0.0298417
57900	-1751.294	-1546.662	-204.6321	0.2288074	0.1097808	0.9157468	0.02984821	10	4.556912	0.2278047	0.00126666	0.0518714	0.454614	3.49225	0.9455951	0.0897137	0.955471	0.0973284	0.984731	0.867819	0.41519	0.511085	1.74247	1.04279	2.02093	0.03156553
57910	-1748.492	-1541.799	-206.693	0.2464283	0.1131692	0.6093825	0.1079808	10	4.275055	0.1639627	0.00194945	0.0641229	0.493893	3.44004	0.7173633	0.033164	0.955471	0.0973284	0.967581	0.700148	0.114472	0.556006	1.42444	1.22559	1.89106	0.1505246
57920	-1755.682	-1547.025	-208.657	0.22538	0.1219853	0.6368745	0.1267842	10	4.700412	0.151454	0.00115565	0.0495797	0.446615	3.50265	0.7636588	0.140436	0.955471	0.264871	0.905814	0.668131	0.372476	0.605249	1.00241	1.0235	1.89106	0.1660221
57930	-1752.488	-1547.339	-205.1485	0.3380805	0.1244725	0.6699253	0.1536893	10	4.225071	0.1797683	0.00888617	0.134263	0.654547	3.2023	0.8236146	0.0520012	1.06135	0.207869	0.972356	0.584607	0.372476	0.605249	1.1699	1.03064	1.8381	0.1866034
57940	-1757.241	-1541.492	-215.7498	0.2020445	0.1014758	0.5483828	0.2957656	9	4.472138	0.1695509	0.00056964	0.0349632	0.388973	3.57549	0.8441484	0.135553	0.765355	0.0545439	0.972356	0.980018	0.372476	0.114233	1.70196	1.12972	1.8381	0.3503716
57950	-1767.38	-1555.07	-212.3099	0.1882822	0.1081888	0.8320447	0.1171848	8	4.388735	0.1869746	0.000345624	0.0273008	0.352391	3.61996	0.9492295	0.107953	1.35279	0.424518	0.940046	1.03329	0.191659	0.399768	1.58064	1.11757	1.67881	0.1234526
57960	-1758.973	-1552.628	-206.3455	0.2473601	0.1111458	0.6606224	0.01889213	10	4.637606	0.1428644	0.001991	0.0647902	0.495885	3.43733	0.6795145	0.0614547	1.52607	0.08499	0.940046	1.11111	0.278762	0.664008	1.4403	1.09967	1.78018	0.02780239
57970	-1770.526	-1560.183	-210.3425	0.2791723	0.1161152	0.560391	0.004767057	10	4.617701	0.3213624	0.00375823	0.0884249	0.559109	3.34871	0.565158	0.117737	1.16187	0.151576	0.915449	1.11111	0.26344	0.664008	1.48537	1.17438	1.78018	0.008434909
57980	-1769.146	-1562.707	-206.4384	0.2615778	0.1113208	0.8860778	0.004061934	10	4.563954	0.1677684	0.00269583	0.0751694	0.525274	3.39686	0.8901398	0.124443	1.02991	0.0812924	0.730211	1.0488	0.136928	0.533452	1.44512	0.99339	1.69504	0.004563254
57990	-1770.385	-1559.455	-210.9297	0.242555	0.08660067	0.6794888	0.004707824	10	4.821136	0.175256	0.00178275	0.0613685	0.48552	3.45133	0.6841966	0.0363787	1.18391	0.0748176	0.791731	1.00768	0.136928	0.533452	1.92863	0.906619	2.13939	0.006880806
58000	-1763.921	-1552.039	-211.8818	0.2291807	0.09645186	0.8066259	0.006926842	10	4.928018	0.1475893	0.00127916	0.0521229	0.455478	3.49112	0.8135528	0.225063	1.18391	0.110161	0.771902	1.00615	0.302183	0.387544	1.69953	0.836731	2.55628	0.008514312
58010	-1761.887	-1550.515	-211.3724	0.2095578	0.09839543	0.774357	0.005737335	10	4.993681	0.1038374	0.00072779	0.0394649	0.408139	3.55167	0.7800944	0.10952	1.18391	0.102758	0.838411	1.06056	0.221948	0.63002	1.9059	1.04538	2.46199	0.007354668
58020	-1766.392	-1555.111	-211.2806	0.2693663	0.08582461	0.6304236	0.004671381	10	4.874107	0.2439133	0.00313974	0.08099	0.540587	3.37528	0.635095	0.218276	1.14995	0.163663	0.838411	1.14138	0.0910208	0.577374	1.96037	0.959796	2.4002	0.007355405
58030	-1757.959	-1551.448	-206.5112	0.282613	0.1006508	0.7715312	0.003811678	10	4.550608	0.2474134	0.00399114	0.0910572	0.565414	3.33954	0.7753429	0.0621699	1.61908	0.238769	0.936817	1.14138	0.237482	0.826593	1.96037	0.983794	2.2355	0.004916118
58040	-1754.622	-1543.579	-211.0424	0.2134056	0.1004498	0.7449807	0.001779794	10	4.928401	0.08246295	0.00081958	0.0418494	0.417731	3.5396	0.7467605	0.0378774	1.61908	0.155142	0.891769	1.21793	0.250209	0.763295	1.96037	1.19531	2.20567	0.002383353
58050	-1755.715	-1545.63	-210.0848	0.2116483	0.1016217	0.8448089	0.001145403	10	4.527415	0.1179872	0.000776723	0.0407541	0.413369	3.5451	0.8459543	0.0560377	1.36457	0.155142	0.940038	1.36364	0.272746	0.661502	1.85576	1.05298	2.20567	0.001353978
58060	-1758.204	-1549.269	-208.9349	0.2695023	0.09166375	0.7924189	0.002064056	10	4.526282	0.1916979	0.00314786	0.0810924	0.54085	3.37491	0.7944829	0.152299	1.31892	0.155142	0.927093	1.86533	0.364789	0.675329	2.02411	1.14477	2.13452	0.002597987
58070	-1762.086	-1550.123	-211.9625	0.297939	0.09096265	0.767045	0.0005691573	10	4.371327	0.2498366	0.00512961	0.102893	0.592325	3.29965	0.7676142	0.00993209	1.19135	0.0538728	0.958123	1.6077	0.311131	0.689353	1.9351	1.14477	2.13452	0.0007414628
58080	-1767.795	-1556.157	-211.6374	0.2755616	0.08686298	0.7724471	0.001124762	10	4.946064	0.205482	0.00352271	0.0856751	0.552386	3.35842	0.7735718	0.0226277	1.19135	0.222625	1.0662	1.60033	0.276283	0.518663	1.9351	1.14477	2.03192	0.001453986
58090	-1749.601	-1539.424	-210.1776	0.2241333	0.1137139	0.5665397	0.000234188	10	4.910915	0.1500617	0.00111695	0.0487544	0.443676	3.50645	0.5667739	0.164806	0.924278	0.107105	0.973398	1.37941	0.264863	0.450355	2.05579	1.14477	2.01999	0.0004131947
58100	-1747.28	-1544.242	-203.0378	0.2593046	0.1175636	0.8047475	0.0001688682	10	4.160046	0.2002424	0.00257406	0.073487	0.520701	3.40324	0.8049164	0.186259	0.924278	0.0545813	0.949551	1.27845	0.219229	0.586902	1.93438	1.07019	2.03972	0.000209796
58110	-1746.715	-1539.61	-207.1053	0.2502858	0.09392727	0.7926261	0.0002621994	10	4.373534	0.2398488	0.0021251	0.0668965	0.502088	3.42889	0.7928883	0.114981	0.924278	0.0735009	0.854941	1.04531	0.416521	0.547671	1.93438	0.971933	2.03972	0.0003306889
58120	-1765.706	-1559.79	-205.9159	0.2664357	0.1090503	0.8005166	0.0001716372	10	4.052536	0.195593	0.00296783	0.0787901	0.534889	3.38335	0.8006883	0.210563	1.21556	0.0735009	0.929503	0.789951	0.33851	0.343615	1.10192	1.01283	2.19079	0.0002143621
58130	-1751.142	-1546.949	-204.1928	0.2547207	0.1134048	1.006996	0.0003601781	10	3.974631	0.1783843	0.00233911	0.0701197	0.511336	3.41621	1.007356	0.0897774	0.64806	0.0386424	0.793398	1.33841	0.33851	0.415943	1.75828	1.00531	2.19079	0.0003575479
58140	-1753.055	-1543.586	-209.4695	0.2268158	0.1075817	1.077236	0.0005856725	10	4.730944	0.2109889	0.00120132	0.0505357	0.44998	3.49828	1.077821	0.0508505	0.750984	0.269275	0.839308	1.37127	0.33851	0.578898	1.75828	0.919168	2.26517	0.0005433855
58150	-1761.425	-1555.858	-205.5668	0.2081638	0.1062647	0.6849405	0.002706028	10	4.706811	0.111885	0.00069638	0.038614	0.404627	3.55606	0.6876465	0.0644804	1.12363	0.269275	0.782711	1.26435	0.302833	0.578898	1.42037	0.919168	1.86678	0.003935202
58160	-1753.256	-1552.682	-200.5739	0.2595235	0.1265104	0.7778362	0.00149277	10	4.799892	0.1560769	0.00258564	0.0736487	0.521144	3.40262	0.779329	0.25477	0.934339	0.269275	0.688192	1.33472	0.325497	0.465104	1.53525	0.889192	1.80374	0.001915456
58170	-1759.124	-1557.831	-201.2928	0.2424222	0.09898095	0.9048626	0.001009002	10	4.982945	0.2105051	0.00177721	0.0612746	0.48523	3.45172	0.9058716	0.290793	0.934339	0.0633	0.803271	1.30845	0.107741	0.698398	1.57311	1.01727	2.22483	0.001113846
58180	-1760.433	-1554.185	-206.2485	0.2310174	0.1079957	0.8253023	0.01324978	10	4.336023	0.3523229	0.00134188	0.053366	0.459709	3.48558	0.8385521	0.129655	0.934339	0.0633	0.803271	0.71547	0.167141	0.689163	1.09436	1.00326	1.78709	0.01580079
58190	-1754.228	-1548.521	-205.7066	0.2027829	0.1075895	0.819919	0.01676129	10	3.943927	0.08911913	0.000583994	0.0353962	0.390882	3.57314	0.8366803	0.181015	1.62874	0.0633	0.79792	0.978045	0.20499	0.769561	1.20451	1.03249	1.81071	0.02003308
58200	-1764.459	-1560.083	-204.376	0.2631607	0.09220798	0.8927797	0.02132824	10	4.259645	0.2435929	0.00278269	0.0763455	0.52843	3.39244	0.914108	0.0237913	1.62874	0.0744056	0.997876	1.1126	0.124731	0.630881	1.20451	1.04043	1.50039	0.0233323
58210	-1744.374	-1542.878	-201.4964	0.2480411	0.1280126	0.9280972	0.0523276	10	4.194513	0.1441587	0.00202171	0.065279	0.497336	3.43536	0.9804248	0.0194704	1.54586	0.251805	0.645418	1.00817	0.203778	0.667215	1.20451	0.737453	1.38653	0.05337237
58220	-1755.066	-1548.966	-206.0994	0.2335239	0.1188027	0.8735564	0.07896735	10	4.742284	0.2787545	0.00143073	0.0550769	0.465429	3.47806	0.9525238	0.253334	1.54586	0.244631	0.583426	1.09837	0.291982	0.667215	1.22057	0.788149	1.61049	0.08290328
58230	-1751.396	-1542.332	-209.0639	0.2485362	0.1089109	0.6935581	0.08464598	10	4.241771	0.3562526	0.00204423	0.0656349	0.498388	3.43393	0.7782041	0.110746	1.09004	0.163282	0.51028	1.05561	0.259955	0.679944	1.32477	0.724746	1.61049	0.1087709
58240	-1746.306	-1539.507	-206.7993	0.2861896	0.1006231	0.8225392	0.03677473	10	4.587133	0.1151577	0.00424205	0.0938042	0.571864	3.33009	0.8593139	0.108739	1.09004	0.105081	0.676126	1.05561	0.259955	0.679944	1.41938	0.724746	1.61049	0.04279546
58250	-1756.807	-1545.475	-211.3316	0.2325992	0.1077672	0.7490632	0.1102507	9	4.750353	0.1268406	0.00139751	0.0544439	0.463326	3.48083	0.8593139	0.353625	1.09401	0.105081	0.630075	0.840951	0.259955	0.430318	1.61474	0.804716	1.76684	0.1283009
